,index,Sample id,Contig_and_Gene id,Contig id,gene_id,gene_to_int,Target accession,query_name,Accession,Seq e-value,Seq score,Seq bias,dom e-value,dom score,dom bias,exp,reg,clu,ov,env,dom,rep,inc,description of target
123,3,China.pigfarm.SRR5976187,13407_00003,13407,00003,3,-,AAC3-I,RF0003,7e-05,25.3,0.0,8.2e-05,25.1,0.0,1.2,1,0,0,1,1,1,1,Ribosomal-protein-alanine acetyltransferase
124,499,China.pigfarm.SRR5976187,134466_00002,134466,00002,2,-,Cfr23_rRNA_methyltrans,RF0048,1.8e-73,250.1,0.0,2.1e-73,249.9,0.0,1.0,1,0,0,1,1,1,1,Dual-specificity RNA methyltransferase RlmN
125,819,China.pigfarm.SRR5976187,136132_00008,136132,00008,8,-,ClassC-AmpC,RF0055,6.5e-09,37.2,0.0,1.2e-06,29.7,0.0,2.3,1,1,0,1,1,1,1,hypothetical protein
126,826,China.pigfarm.SRR5976187,136139_00007,136139,00007,7,-,ClassC-AmpC,RF0055,0.00012,23.1,0.1,0.0085,17.0,0.0,2.5,2,1,0,2,2,2,1,hypothetical protein
127,800,China.pigfarm.SRR5976187,136676_00003,136676,00003,3,-,CMY-LAT-MOX-ACT-MIR-FOX,RF0057,7e-13,50.3,0.0,8.5e-12,46.8,0.0,2.0,2,0,0,2,2,2,1,D-aminopeptidase
128,463,China.pigfarm.SRR5976187,136693_00003,136693,00003,3,-,blaI,RF0042,0.00021,23.4,0.3,0.00024,23.3,0.3,1.1,1,0,0,1,1,1,1,hypothetical protein
129,1016,China.pigfarm.SRR5976187,137887_00004,137887,00004,4,-,tet_ribosomoal_protect,RF0135,9.7e-93,313.7,0.0,3.4e-90,305.4,0.0,2.9,1,1,0,1,1,1,1,Elongation factor G
130,1540,China.pigfarm.SRR5976187,137887_00006,137887,00006,6,-,APH3'',RF0172,1.5e-13,52.9,0.7,1.4e-12,49.8,0.7,1.9,1,1,0,1,1,1,1,30S ribosomal protein S12
131,948,China.pigfarm.SRR5976187,138085_00018,138085,00018,18,-,norA,RF0109,8.5e-10,40.7,6.1,1.8e-09,39.6,6.1,1.5,1,0,0,1,1,1,1,hypothetical protein
132,1212,China.pigfarm.SRR5976187,138606_00004,138606,00004,4,-,tet_ribosomoal_protect,RF0135,5.7e-12,46.9,1.6,1.9e-11,45.2,1.6,1.7,1,1,0,1,1,1,1,Translation initiation factor IF-2
133,1278,China.pigfarm.SRR5976187,139058_00002,139058,00002,2,-,TetX,RF0136,9.2e-05,23.8,0.6,0.0069,17.6,0.0,2.9,3,0,0,3,3,3,1,Glutamate synthase [NADPH] small chain
134,152,China.pigfarm.SRR5976187,139264_00004,139264,00004,4,-,adeA-adeI,RF0019,2e-05,25.8,2.1,2e-05,25.8,2.1,2.3,2,1,0,2,2,1,1,hypothetical protein
135,702,China.pigfarm.SRR5976187,139738_00004,139738,00004,4,-,ClassB,RF0054,5.8e-08,34.5,0.0,8.6e-08,33.9,0.0,1.1,1,0,0,1,1,1,1,"Phosphoribosyl 1,2-cyclic phosphate phosphodiesterase"
136,1339,China.pigfarm.SRR5976187,140184_00007,140184,00007,7,-,vanA,RF0149,0.00027,22.5,0.0,0.2,13.0,0.0,2.2,2,0,0,2,2,2,2,Formate-dependent phosphoribosylglycinamide formyltransferase
137,881,China.pigfarm.SRR5976187,140571_00004,140571,00004,4,-,Erm23S_rRNA_methyltrans,RF0067,6.3e-38,132.5,0.0,7.1e-38,132.4,0.0,1.0,1,0,0,1,1,1,1,Ribosomal RNA small subunit methyltransferase A
138,1070,China.pigfarm.SRR5976187,140571_00011,140571,00011,11,-,tet_ribosomoal_protect,RF0135,3.5e-65,222.7,0.0,6.5e-50,172.3,0.0,2.5,2,1,0,2,2,2,2,Elongation factor G
139,1146,China.pigfarm.SRR5976187,140883_00004,140883,00004,4,-,tet_ribosomoal_protect,RF0135,6.7e-43,149.1,0.0,1.1e-42,148.3,0.0,1.3,1,0,0,1,1,1,1,hypothetical protein
140,414,China.pigfarm.SRR5976187,141255_00001,141255,00001,1,-,ANT6,RF0029,5.4e-176,586.0,12.3,6e-176,585.9,12.3,1.0,1,0,0,1,1,1,1,Aminoglycoside 6-adenylyltransferase
141,987,China.pigfarm.SRR5976187,141255_00002,141255,00002,2,-,TetM-TetW-TetO-TetS,RF0133,0.0,1133.4,4.1,0.0,1133.2,4.1,1.0,1,0,0,1,1,1,1,tetracycline resistance ribosomal protection protein Tet(44)
142,251,China.pigfarm.SRR5976187,141802_00004,141802,00004,4,-,RND_efflux,RF0115,1e-160,539.2,15.4,1.2e-160,538.9,15.4,1.1,1,0,0,1,1,1,1,Multidrug resistance protein MdtC
143,147,China.pigfarm.SRR5976187,141802_00005,141802,00005,5,-,MexH,RF0099,1.7e-15,59.4,1.0,2.1e-15,59.2,1.0,1.0,1,0,0,1,1,1,1,hypothetical protein
144,380,China.pigfarm.SRR5976187,141802_00006,141802,00006,6,-,adeC-adeK-oprM,RF0021,1.9e-09,39.0,2.6,3.2e-09,38.2,2.6,1.3,1,0,0,1,1,1,1,hypothetical protein
145,1041,China.pigfarm.SRR5976187,142776_00004,142776,00004,4,-,tet_ribosomoal_protect,RF0135,5.5e-60,205.6,0.0,8e-60,205.0,0.0,1.1,1,0,0,1,1,1,1,Peptide chain release factor 3
146,517,China.pigfarm.SRR5976187,142808_00003,142808,00003,3,-,Cfr23_rRNA_methyltrans,RF0048,2.3e-65,223.4,0.0,2.8e-65,223.2,0.0,1.0,1,0,0,1,1,1,1,Dual-specificity RNA methyltransferase RlmN
147,867,China.pigfarm.SRR5976187,143533_00003,143533,00003,3,-,Erm23S_rRNA_methyltrans,RF0067,5.7e-42,145.8,0.0,6.2e-42,145.7,0.0,1.0,1,0,0,1,1,1,1,Ribosomal RNA small subunit methyltransferase A
148,984,China.pigfarm.SRR5976187,14491_00004,14491,00004,4,-,tet_MFS_efflux,RF0134,4.9e-16,60.8,25.5,1.6e-15,59.1,25.5,1.6,1,1,0,1,1,1,1,Multidrug resistance protein MdtH
149,1079,China.pigfarm.SRR5976187,145265_00004,145265,00004,4,-,tet_ribosomoal_protect,RF0135,7.5e-46,158.8,0.2,2.1e-27,97.9,0.5,3.4,4,0,0,4,4,3,2,Elongation factor 4
150,1179,China.pigfarm.SRR5976187,14584_00009,14584,00009,9,-,tet_ribosomoal_protect,RF0135,6.4e-20,73.2,0.0,8.8e-20,72.7,0.0,1.1,1,0,0,1,1,1,1,Elongation factor Tu
151,498,China.pigfarm.SRR5976187,146272_00004,146272,00004,4,-,Cfr23_rRNA_methyltrans,RF0048,1.6e-73,250.3,0.0,1.9e-73,250.0,0.0,1.0,1,0,0,1,1,1,1,Dual-specificity RNA methyltransferase RlmN
152,642,China.pigfarm.SRR5976187,146566_00017,146566,00017,17,-,VEB-PER,RF0161,4.9e-07,31.1,0.1,1.7e-06,29.3,0.1,1.8,1,1,0,1,1,1,1,D-alanyl-D-alanine carboxypeptidase DacF
153,435,China.pigfarm.SRR5976187,147260_00001,147260,00001,1,-,ClassB,RF0054,6.8e-10,40.8,0.0,1.3e-09,39.9,0.0,1.4,1,0,0,1,1,1,1,Ribonuclease J1
154,42,China.pigfarm.SRR5976187,147966_00008,147966,00008,8,-,adeA-adeI,RF0019,1.4e-22,82.4,11.6,4.8e-22,80.6,5.8,2.3,2,1,0,2,2,2,1,Macrolide export protein MacA
155,310,China.pigfarm.SRR5976187,147966_00009,147966,00009,9,-,adeC-adeK-oprM,RF0021,4.1e-21,77.5,24.6,8.1e-17,63.3,15.1,2.4,1,1,1,2,2,2,2,Outer membrane efflux protein BepC
156,1557,China.pigfarm.SRR5976187,148160_00002,148160,00002,2,-,APH3'',RF0172,1.7e-06,29.8,0.1,1.5e-05,26.7,0.1,1.9,1,1,0,1,1,1,1,30S ribosomal protein S12
157,1482,China.pigfarm.SRR5976187,149585_00008,149585,00008,8,-,vanT,RF0156,5e-11,44.0,18.3,6.3e-11,43.7,18.3,1.1,1,0,0,1,1,1,1,hypothetical protein
158,491,China.pigfarm.SRR5976187,150049_00006,150049,00006,6,-,Cfr23_rRNA_methyltrans,RF0048,2.1e-80,273.0,0.0,2.4e-80,272.7,0.0,1.0,1,0,0,1,1,1,1,Dual-specificity RNA methyltransferase RlmN
159,623,China.pigfarm.SRR5976187,15127_00002,15127,00002,2,-,Chlor_Efflux_Pump,RF0051,2.7e-05,25.6,8.1,2.7e-05,25.6,8.1,2.8,2,1,1,3,3,3,1,D-xylose-proton symporter
160,482,China.pigfarm.SRR5976187,151634_00008,151634,00008,8,-,Cfr23_rRNA_methyltrans,RF0048,1.6e-92,312.8,0.0,2e-92,312.5,0.0,1.0,1,0,0,1,1,1,1,putative dual-specificity RNA methyltransferase RlmN
161,1331,China.pigfarm.SRR5976187,151876_00005,151876,00005,5,-,vanC,RF0151,6.2e-40,139.5,0.0,1.9e-39,138.0,0.0,1.6,1,1,0,1,1,1,1,D-alanine--D-alanine ligase
162,484,China.pigfarm.SRR5976187,153151_00008,153151,00008,8,-,Cfr23_rRNA_methyltrans,RF0048,1.2e-90,306.7,0.0,1.4e-90,306.4,0.0,1.0,1,0,0,1,1,1,1,putative dual-specificity RNA methyltransferase RlmN
163,1510,China.pigfarm.SRR5976187,153397_00006,153397,00006,6,-,vanX,RF0158,1.7e-19,72.5,0.2,2.2e-17,65.6,0.2,2.0,1,1,0,1,1,1,1,D-alanyl-D-alanine dipeptidase
164,1087,China.pigfarm.SRR5976187,153420_00004,153420,00004,4,-,tet_ribosomoal_protect,RF0135,1.1e-47,165.0,0.1,3.3e-36,127.0,0.2,3.1,2,1,1,3,3,3,2,GTP-binding protein TypA/BipA
165,1519,China.pigfarm.SRR5976187,154136_00002,154136,00002,2,-,vanY,RF0159,2.7e-05,26.0,0.0,0.00015,23.6,0.0,1.8,1,1,0,1,1,1,1,hypothetical protein
166,502,China.pigfarm.SRR5976187,154791_00006,154791,00006,6,-,Cfr23_rRNA_methyltrans,RF0048,3.9e-73,249.0,0.0,1.7e-72,246.9,0.0,1.8,1,1,0,1,1,1,1,Dual-specificity RNA methyltransferase RlmN
167,1495,China.pigfarm.SRR5976187,155478_00019,155478,00019,19,-,vanW,RF0157,1.5e-08,36.5,0.0,2.4e-08,35.9,0.0,1.3,1,0,0,1,1,1,1,hypothetical protein
168,1354,China.pigfarm.SRR5976187,155509_00003,155509,00003,3,-,vanH,RF0153,1.2e-42,148.2,0.8,2.8e-42,147.0,0.8,1.5,1,1,0,1,1,1,1,Hydroxypyruvate reductase
169,402,China.pigfarm.SRR5976187,155962_00004,155962,00004,4,-,adeC-adeK-oprM,RF0021,5.7e-05,24.2,10.5,0.00023,22.2,10.5,1.8,1,1,0,1,1,1,1,hypothetical protein
170,235,China.pigfarm.SRR5976187,155962_00005,155962,00005,5,-,RND_efflux,RF0115,5.3e-227,758.6,24.0,6e-227,758.4,24.0,1.0,1,0,0,1,1,1,1,Cobalt-zinc-cadmium resistance protein CzcA
171,1215,China.pigfarm.SRR5976187,155973_00009,155973,00009,9,-,tet_ribosomoal_protect,RF0135,1.5e-10,42.2,0.1,3.9e-10,40.9,0.1,1.7,1,0,0,1,1,1,1,Elongation factor 4
172,109,China.pigfarm.SRR5976187,156528_00005,156528,00005,5,-,MexH,RF0099,1.1e-12,50.2,0.2,1.3e-12,49.9,0.2,1.0,1,0,0,1,1,1,1,Putative efflux system component YknX
173,837,China.pigfarm.SRR5976187,15669_00019,15669,00019,19,-,ClassD,RF0056,6.7e-05,24.3,0.0,0.0098,17.2,0.0,2.2,2,0,0,2,2,2,1,"Peptidoglycan D,D-transpeptidase MrdA"
174,95,China.pigfarm.SRR5976187,157032_00002,157032,00002,2,-,MexE,RF0098,1.9e-14,55.5,3.2,9.4e-08,33.5,0.4,2.3,1,1,1,2,2,2,2,Multidrug export protein EmrA
175,316,China.pigfarm.SRR5976187,157032_00004,157032,00004,4,-,adeC-adeK-oprM,RF0021,1e-20,76.2,11.1,1.4e-20,75.8,11.1,1.1,1,0,0,1,1,1,1,Outer membrane protein TolC
176,258,China.pigfarm.SRR5976187,157303_00001,157303,00001,1,-,RND_efflux,RF0115,3.7e-243,812.1,1.8,4.6e-243,811.8,1.8,1.0,1,0,0,1,1,1,1,Cobalt-zinc-cadmium resistance protein CzcA
177,54,China.pigfarm.SRR5976187,157303_00002,157303,00002,2,-,adeA-adeI,RF0019,2.5e-19,71.6,12.3,5.7e-18,67.2,12.3,2.0,1,1,0,1,1,1,1,Toluene efflux pump periplasmic linker protein TtgD
178,602,China.pigfarm.SRR5976187,157357_00004,157357,00004,4,-,norA,RF0109,1.1e-09,40.4,8.5,1.1e-09,40.4,8.5,1.6,2,0,0,2,2,2,1,hypothetical protein
179,1382,China.pigfarm.SRR5976187,157750_00002,157750,00002,2,-,vanH,RF0153,1.3e-32,115.3,0.1,2.4e-32,114.4,0.1,1.4,1,1,0,1,1,1,1,Glycerate dehydrogenase
180,246,China.pigfarm.SRR5976187,157987_00007,157987,00007,7,-,RND_efflux,RF0115,1.1e-185,621.8,30.4,1.4e-185,621.5,30.4,1.0,1,0,0,1,1,1,1,Cobalt-zinc-cadmium resistance protein CzcA
181,1551,China.pigfarm.SRR5976187,158343_00003,158343,00003,3,-,APH3'',RF0172,1.2e-10,43.4,0.4,1.1e-09,40.3,0.4,2.0,1,1,0,1,1,1,1,30S ribosomal protein S12
182,1473,China.pigfarm.SRR5976187,158931_00008,158931,00008,8,-,vanT,RF0156,1.7e-60,207.5,0.0,2.4e-60,207.0,0.0,1.1,1,0,0,1,1,1,1,Alanine racemase
183,1502,China.pigfarm.SRR5976187,160707_00005,160707,00005,5,-,vanX,RF0158,4.9e-58,198.3,0.6,6.4e-58,197.9,0.6,1.1,1,0,0,1,1,1,1,D-alanyl-D-alanine dipeptidase
184,419,China.pigfarm.SRR5976187,161188_00007,161188,00007,7,-,APH3',RF0173,6.1e-55,188.9,0.0,7.2e-55,188.6,0.0,1.1,1,0,0,1,1,1,1,Aminoglycoside 3'-phosphotransferase
185,1421,China.pigfarm.SRR5976187,161821_00002,161821,00002,2,-,vanH,RF0153,3.8e-17,64.4,1.0,4.5e-16,60.9,1.0,2.0,1,1,0,1,1,1,1,Hydroxypyruvate reductase
186,1419,China.pigfarm.SRR5976187,162120_00004,162120,00004,4,-,vanH,RF0153,1.5e-17,65.7,0.0,4.1e-14,54.5,0.0,2.6,1,1,1,2,2,2,2,Erythronate-4-phosphate dehydrogenase
187,1348,China.pigfarm.SRR5976187,162152_00026,162152,00026,26,-,vanD,RF0152,0.0005,21.6,0.1,0.088,14.2,0.0,2.4,2,0,0,2,2,2,1,Carbamoyl-phosphate synthase large chain
188,859,China.pigfarm.SRR5976187,162310_00005,162310,00005,5,-,Erm23S_rRNA_methyltrans,RF0067,2.6e-43,150.2,0.0,3.2e-43,149.9,0.0,1.1,1,0,0,1,1,1,1,Ribosomal RNA small subunit methyltransferase A
189,600,China.pigfarm.SRR5976187,162826_00007,162826,00007,7,-,tet_MFS_efflux,RF0134,7.1e-13,50.3,29.5,5.6e-12,47.4,29.5,2.0,1,1,0,1,1,1,1,putative MFS-type transporter YhhS
190,743,China.pigfarm.SRR5976187,162826_00011,162826,00011,11,-,ClassB,RF0054,2.4e-05,25.9,0.0,3.4e-05,25.4,0.0,1.1,1,0,0,1,1,1,1,"Phosphoribosyl 1,2-cyclic phosphate phosphodiesterase"
191,32,China.pigfarm.SRR5976187,163468_00021,163468,00021,21,-,adeA-adeI,RF0019,3.5e-44,153.5,10.3,4.2e-44,153.2,10.3,1.0,1,0,0,1,1,1,1,Toluene efflux pump periplasmic linker protein TtgA
192,172,China.pigfarm.SRR5976187,163468_00022,163468,00022,22,-,RND_efflux,RF0115,1e-279,933.1,12.3,1.7e-279,932.3,12.3,1.3,1,1,0,1,1,1,1,Efflux pump membrane transporter BepE
193,292,China.pigfarm.SRR5976187,163468_00023,163468,00023,23,-,adeC-adeK-oprM,RF0021,2.7e-69,236.4,13.6,3e-69,236.2,13.6,1.0,1,0,0,1,1,1,1,Outer membrane protein OprM
194,1285,China.pigfarm.SRR5976187,163534_00011,163534,00011,11,-,TetX,RF0136,0.00045,21.5,0.0,0.25,12.5,0.0,2.2,2,0,0,2,2,2,2,Glutamate synthase [NADPH] small chain
195,1266,China.pigfarm.SRR5976187,16379_00003,16379,00003,3,-,tet_ribosomoal_protect,RF0135,4.8e-06,27.3,2.8,4.6e-05,24.1,0.4,2.6,2,1,1,3,3,3,1,GTPase Der
196,540,China.pigfarm.SRR5976187,164170_00009,164170,00009,9,-,Chlor_Acetyltrans_CAT,RF0050,5.4e-10,41.5,0.1,7.3e-10,41.1,0.1,1.2,1,0,0,1,1,1,1,"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase"
197,1200,China.pigfarm.SRR5976187,164932_00004,164932,00004,4,-,tet_ribosomoal_protect,RF0135,8.8e-13,49.6,0.1,2e-12,48.4,0.1,1.5,1,0,0,1,1,1,1,Elongation factor 4
198,1377,China.pigfarm.SRR5976187,164987_00001,164987,00001,1,-,vanH,RF0153,1.9e-34,121.3,1.7,3.8e-34,120.3,1.7,1.5,1,1,0,1,1,1,1,Putative 2-hydroxyacid dehydrogenase
199,185,China.pigfarm.SRR5976187,165283_00001,165283,00001,1,-,RND_efflux,RF0115,3.3e-238,795.7,11.4,4e-238,795.4,11.4,1.0,1,0,0,1,1,1,1,Multidrug resistance protein MexB
200,297,China.pigfarm.SRR5976187,165283_00002,165283,00002,2,-,adeC-adeK-oprM,RF0021,2.9e-49,170.3,19.9,3.8e-49,169.9,19.9,1.0,1,0,0,1,1,1,1,Outer membrane protein OprM
201,895,China.pigfarm.SRR5976187,165447_00001,165447,00001,1,-,Erm23S_rRNA_methyltrans,RF0067,1.2e-05,26.7,0.0,1.6e-05,26.2,0.0,1.1,1,0,0,1,1,1,1,hypothetical protein
202,806,China.pigfarm.SRR5976187,165449_00002,165449,00002,2,-,ClassC-AmpC,RF0055,1.2e-11,46.2,0.0,1e-10,43.1,0.0,2.2,2,0,0,2,2,2,1,Beta-hexosaminidase
203,1340,China.pigfarm.SRR5976187,165449_00004,165449,00004,4,-,vanA,RF0149,0.00035,22.1,0.0,0.68,11.3,0.0,2.2,2,0,0,2,2,2,2,Formate-dependent phosphoribosylglycinamide formyltransferase
204,652,China.pigfarm.SRR5976187,165630_00011,165630,00011,11,-,ClassB,RF0054,3.8e-19,71.2,0.0,4.6e-19,70.9,0.0,1.0,1,0,0,1,1,1,1,Hydroxyacylglutathione hydrolase GloC
205,362,China.pigfarm.SRR5976187,165970_00004,165970,00004,4,-,adeC-adeK-oprM,RF0021,8.8e-13,50.0,7.7,4.6e-10,41.0,5.2,3.6,2,1,1,3,3,3,1,hypothetical protein
206,771,China.pigfarm.SRR5976187,166918_00001,166918,00001,1,-,GOB,RF0078,6.8e-07,30.9,0.0,9.4e-07,30.5,0.0,1.2,1,0,0,1,1,1,1,Hydroxyacylglutathione hydrolase GloC
207,78,China.pigfarm.SRR5976187,167679_00004,167679,00004,4,-,adeA-adeI,RF0019,1.1e-13,53.1,2.7,1.3e-12,49.6,2.7,1.9,1,1,0,1,1,1,1,Macrolide export protein MacA
208,323,China.pigfarm.SRR5976187,167679_00005,167679,00005,5,-,adeC-adeK-oprM,RF0021,1e-18,69.6,12.1,1.5e-18,69.1,12.1,1.1,1,0,0,1,1,1,1,hypothetical protein
209,1188,China.pigfarm.SRR5976187,168013_00002,168013,00002,2,-,tet_ribosomoal_protect,RF0135,8.4e-12,46.4,0.6,4.9e-06,27.3,0.1,3.0,2,1,1,3,3,3,2,Selenocysteine-specific elongation factor
210,625,China.pigfarm.SRR5976187,168013_00004,168013,00004,4,-,Chlor_Efflux_Pump,RF0051,8.3e-05,24.0,28.2,0.012,16.9,9.8,2.2,2,0,0,2,2,2,2,D-galactonate transporter
211,1406,China.pigfarm.SRR5976187,168286_00005,168286,00005,5,-,vanH,RF0153,3.3e-20,74.5,0.7,3.9e-19,71.0,0.7,2.0,1,1,0,1,1,1,1,Hydroxypyruvate reductase
212,1001,China.pigfarm.SRR5976187,168391_00002,168391,00002,2,-,tet_ribosomoal_protect,RF0135,1.4e-104,352.8,0.0,2.4e-103,348.8,0.0,2.1,1,1,0,1,1,1,1,Peptide chain release factor 3
213,821,China.pigfarm.SRR5976187,168475_00005,168475,00005,5,-,ClassC-AmpC,RF0055,1.5e-08,35.9,0.0,3.7e-08,34.7,0.0,1.5,2,0,0,2,2,2,1,hypothetical protein
214,712,China.pigfarm.SRR5976187,168557_00006,168557,00006,6,-,ClassB,RF0054,4.2e-07,31.6,0.2,4.9e-07,31.4,0.2,1.2,1,0,0,1,1,1,1,Putative metallo-hydrolase YycJ
215,1390,China.pigfarm.SRR5976187,168920_00015,168920,00015,15,-,vanH,RF0153,7.7e-31,109.4,0.2,6.4e-30,106.4,0.2,1.9,1,1,0,1,1,1,1,Hydroxypyruvate reductase
216,1493,China.pigfarm.SRR5976187,168920_00016,168920,00016,16,-,vanW,RF0157,2.3e-09,39.3,0.0,3.4e-09,38.7,0.0,1.2,1,0,0,1,1,1,1,hypothetical protein
217,1417,China.pigfarm.SRR5976187,16899_00003,16899,00003,3,-,vanH,RF0153,8.8e-18,66.5,0.4,1.4e-17,65.8,0.4,1.3,1,0,0,1,1,1,1,Erythronate-4-phosphate dehydrogenase
218,1277,China.pigfarm.SRR5976187,16899_00013,16899,00013,13,-,TetX,RF0136,6.9e-05,24.2,0.0,0.12,13.5,0.0,2.3,2,0,0,2,2,2,2,Glutamate synthase [NADPH] small chain
219,841,China.pigfarm.SRR5976187,169233_00005,169233,00005,5,-,ClassD,RF0056,0.00016,23.0,0.0,0.00035,21.9,0.0,1.5,1,0,0,1,1,1,1,Stage V sporulation protein D
220,786,China.pigfarm.SRR5976187,169309_00003,169309,00003,3,-,ClassC-AmpC,RF0055,1.1e-21,79.2,0.1,7.7e-17,63.3,0.0,2.1,1,1,1,2,2,2,2,D-aminopeptidase
221,169,China.pigfarm.SRR5976187,169313_00001,169313,00001,1,-,RND_efflux,RF0115,1.9e-293,978.6,7.1,2.1e-293,978.4,7.1,1.0,1,0,0,1,1,1,1,Efflux pump membrane transporter BepE
222,283,China.pigfarm.SRR5976187,169313_00002,169313,00002,2,-,adeC-adeK-oprM,RF0021,5.1e-80,271.7,12.1,5.6e-80,271.6,12.1,1.0,1,0,0,1,1,1,1,Cation efflux system protein CusC
223,751,China.pigfarm.SRR5976187,169736_00001,169736,00001,1,-,SubclassB3,RF0125,1.8e-06,29.4,0.0,0.00016,23.0,0.0,2.3,2,0,0,2,2,2,1,Ribonuclease
224,1217,China.pigfarm.SRR5976187,169875_00004,169875,00004,4,-,tet_ribosomoal_protect,RF0135,7.9e-10,39.8,0.4,4.6e-08,34.0,0.1,2.4,2,0,0,2,2,2,1,Elongation factor 4
225,330,China.pigfarm.SRR5976187,17018_00006,17018,00006,6,-,adeC-adeK-oprM,RF0021,3.7e-18,67.8,3.2,2.5e-17,65.0,2.5,2.0,2,0,0,2,2,2,1,hypothetical protein
226,1441,China.pigfarm.SRR5976187,170754_00014,170754,00014,14,-,vanH,RF0153,2.3e-12,48.7,0.1,2e-11,45.7,0.1,2.0,1,1,0,1,1,1,1,Erythronate-4-phosphate dehydrogenase
227,460,China.pigfarm.SRR5976187,171230_00004,171230,00004,4,-,blaI,RF0042,1.8e-05,26.9,0.1,2.1e-05,26.7,0.1,1.0,1,0,0,1,1,1,1,Penicillinase repressor
228,630,China.pigfarm.SRR5976187,171290_00001,171290,00001,1,-,norA,RF0109,1.2e-13,53.4,20.6,1.8e-12,49.6,4.2,2.1,2,0,0,2,2,2,2,Multidrug resistance protein MdtG
229,1402,China.pigfarm.SRR5976187,171678_00003,171678,00003,3,-,vanH,RF0153,2.3e-22,81.6,0.1,2.5e-18,68.3,0.0,2.3,1,1,1,2,2,2,2,Erythronate-4-phosphate dehydrogenase
230,370,China.pigfarm.SRR5976187,171917_00024,171917,00024,24,-,adeC-adeK-oprM,RF0021,5.6e-11,44.1,0.0,6.4e-11,43.9,0.0,1.0,1,0,0,1,1,1,1,hypothetical protein
231,644,China.pigfarm.SRR5976187,172041_00008,172041,00008,8,-,ClassA,RF0053,3.9e-06,28.3,0.1,5.9e-06,27.7,0.1,1.2,1,0,0,1,1,1,1,D-alanyl-D-alanine carboxypeptidase DacF
232,511,China.pigfarm.SRR5976187,172068_00006,172068,00006,6,-,Cfr23_rRNA_methyltrans,RF0048,3.9e-69,235.9,0.0,4.6e-69,235.6,0.0,1.0,1,0,0,1,1,1,1,Dual-specificity RNA methyltransferase RlmN
233,774,China.pigfarm.SRR5976187,173429_00004,173429,00004,4,-,ClassB,RF0054,0.00054,21.5,0.0,0.0012,20.4,0.0,1.4,2,0,0,2,2,1,1,Ribonuclease BN
234,25,China.pigfarm.SRR5976187,173876_00002,173876,00002,2,-,adeA-adeI,RF0019,9.9e-48,165.2,11.6,1.2e-47,164.9,11.6,1.0,1,0,0,1,1,1,1,Efflux pump periplasmic linker BepF
235,178,China.pigfarm.SRR5976187,173876_00003,173876,00003,3,-,RND_efflux,RF0115,7.8e-275,917.0,18.3,9.7e-275,916.6,18.3,1.0,1,0,0,1,1,1,1,Efflux pump membrane transporter BepE
236,286,China.pigfarm.SRR5976187,173876_00004,173876,00004,4,-,adeC-adeK-oprM,RF0021,2.9e-71,242.9,9.6,3.2e-71,242.7,9.6,1.0,1,0,0,1,1,1,1,Outer membrane protein OprM
237,1362,China.pigfarm.SRR5976187,17390_00006,17390,00006,6,-,vanH,RF0153,4.5e-37,129.9,0.0,1.6e-35,124.8,0.0,2.0,1,1,0,1,1,1,1,Putative 2-hydroxyacid dehydrogenase
238,1213,China.pigfarm.SRR5976187,17390_00007,17390,00007,7,-,tet_ribosomoal_protect,RF0135,6.2e-11,43.5,0.4,2.3e-10,41.6,0.3,1.8,1,1,0,1,1,1,1,Translation initiation factor IF-2
239,285,China.pigfarm.SRR5976187,175532_00003,175532,00003,3,-,adeC-adeK-oprM,RF0021,4.1e-74,252.3,8.7,4.6e-74,252.1,8.7,1.0,1,0,0,1,1,1,1,Cation efflux system protein CusC
240,173,China.pigfarm.SRR5976187,175532_00004,175532,00004,4,-,RND_efflux,RF0115,3e-279,931.6,12.8,3.7e-279,931.3,12.8,1.0,1,0,0,1,1,1,1,Efflux pump membrane transporter BepE
241,28,China.pigfarm.SRR5976187,175532_00005,175532,00005,5,-,adeA-adeI,RF0019,7.5e-47,162.3,11.9,8.9e-47,162.0,11.9,1.0,1,0,0,1,1,1,1,Multidrug resistance protein MdtA
242,1472,China.pigfarm.SRR5976187,176236_00007,176236,00007,7,-,vanT,RF0156,1.5e-60,207.7,0.0,1.9e-60,207.4,0.0,1.0,1,0,0,1,1,1,1,Alanine racemase 1
243,327,China.pigfarm.SRR5976187,1763_00005,1763,00005,5,-,adeC-adeK-oprM,RF0021,2.4e-18,68.4,4.7,8e-18,66.6,1.2,2.0,2,0,0,2,2,2,1,hypothetical protein
244,1443,China.pigfarm.SRR5976187,176705_00005,176705,00005,5,-,vanH,RF0153,2.9e-11,45.1,0.0,4.4e-10,41.2,0.0,2.1,1,1,0,1,1,1,1,Hydroxypyruvate reductase
245,891,China.pigfarm.SRR5976187,176857_00002,176857,00002,2,-,Erm23S_rRNA_methyltrans,RF0067,1.6e-09,39.4,0.0,2.2e-09,38.9,0.0,1.1,1,0,0,1,1,1,1,Release factor glutamine methyltransferase
246,121,China.pigfarm.SRR5976187,177303_00007,177303,00007,7,-,adeA-adeI,RF0019,1.5e-08,36.2,9.5,5.1e-08,34.4,9.5,1.6,1,1,0,1,1,1,1,Macrolide export protein MacA
