,target_name,target_accession,query_name,query_accession,eval_full_seq,score_full_seq,bias_full_seq,e_val_best_dom,score_best_dom,bias_best_dom,exp,reg,clu,ov,env,dom,rep,inc,target_description,sample_names,contig_id,gene_id
104,China.pigfarm.SRR5976181_ctg_147388_00009,-,RND_efflux,RF0115,1.1e-244,817.3,22.1,1.3e-244,817.1,22.1,1.0,1,0,0,1,1,1,1,Cobalt-zinc-cadmium resistance protein CzcA   ,China.pigfarm.SRR5976181,ctg_147388,9
105,China.pigfarm.SRR5976187_ctg_297251_00002,-,RND_efflux,RF0115,2e-244,816.3,21.6,2.3e-244,816.1,21.6,1.0,1,0,0,1,1,1,1,Cobalt-zinc-cadmium resistance protein CzcA   ,China.pigfarm.SRR5976187,ctg_297251,2
106,China.pigfarm.SRR5976181_ctg_781292_00012,-,RND_efflux,RF0115,6.9e-244,814.6,19.5,7.9e-244,814.4,19.5,1.0,1,0,0,1,1,1,1,Cobalt-zinc-cadmium resistance protein CzcA   ,China.pigfarm.SRR5976181,ctg_781292,12
107,China.pigfarm.SRR5976187_ctg_113452_00023,-,RND_efflux,RF0115,6.4e-244,814.6,19.5,7.2e-244,814.4,19.5,1.0,1,0,0,1,1,1,1,Cobalt-zinc-cadmium resistance protein CzcA   ,China.pigfarm.SRR5976187,ctg_113452,23
108,China.pigfarm.SRR5976181_ctg_561813_00008,-,RND_efflux,RF0115,9.3e-244,814.2,21.8,1.2e-243,813.9,21.8,1.0,1,0,0,1,1,1,1,Cobalt-zinc-cadmium resistance protein CzcA   ,China.pigfarm.SRR5976181,ctg_561813,8
109,China.pigfarm.SRR5976187_ctg_552185_00006,-,RND_efflux,RF0115,1.7e-243,813.2,19.0,2.2e-243,812.8,19.0,1.0,1,0,0,1,1,1,1,Cobalt-zinc-cadmium resistance protein CzcA   ,China.pigfarm.SRR5976187,ctg_552185,6
110,China.pigfarm.SRR5976187_ctg_157303_00001,-,RND_efflux,RF0115,3.7e-243,812.1,1.8,4.6e-243,811.8,1.8,1.0,1,0,0,1,1,1,1,Cobalt-zinc-cadmium resistance protein CzcA   ,China.pigfarm.SRR5976187,ctg_157303,1
111,China.pigfarm.SRR5976187_ctg_502095_00002,-,RND_efflux,RF0115,1.2e-242,810.4,18.4,1.5e-242,810.1,18.4,1.0,1,0,0,1,1,1,1,Cobalt-zinc-cadmium resistance protein CzcA   ,China.pigfarm.SRR5976187,ctg_502095,2
112,China.pigfarm.SRR5976187_ctg_416745_00003,-,RND_efflux,RF0115,1.3e-242,810.3,6.6,1.8e-242,809.8,6.6,1.2,1,0,0,1,1,1,1,Efflux pump membrane transporter BepE  ,China.pigfarm.SRR5976187,ctg_416745,3
113,China.pigfarm.SRR5976181_ctg_626019_00006,-,RND_efflux,RF0115,5.1e-242,808.5,25.9,5.7e-242,808.3,25.9,1.0,1,0,0,1,1,1,1,Cobalt-zinc-cadmium resistance protein CzcA   ,China.pigfarm.SRR5976181,ctg_626019,6
114,China.pigfarm.SRR5976181_ctg_167623_00002,-,RND_efflux,RF0115,7.6e-242,807.9,18.8,9.4e-242,807.6,18.8,1.0,1,0,0,1,1,1,1,Cobalt-zinc-cadmium resistance protein CzcA   ,China.pigfarm.SRR5976181,ctg_167623,2
115,China.pigfarm.SRR5976187_ctg_122713_00003,-,RND_efflux,RF0115,7.8e-242,807.7,19.0,9e-242,807.5,19.0,1.0,1,0,0,1,1,1,1,Cobalt-zinc-cadmium resistance protein CzcA   ,China.pigfarm.SRR5976187,ctg_122713,3
116,China.pigfarm.SRR5976181_ctg_446245_00009,-,RND_efflux,RF0115,2.6e-241,806.1,14.1,3.1e-241,805.8,14.1,1.0,1,0,0,1,1,1,1,Multidrug resistance protein MdtC   ,China.pigfarm.SRR5976181,ctg_446245,9
117,China.pigfarm.SRR5976187_ctg_394057_00003,-,RND_efflux,RF0115,4.2e-240,802.0,27.7,5.1e-240,801.7,27.7,1.0,1,0,0,1,1,1,1,Swarming motility protein SwrC   ,China.pigfarm.SRR5976187,ctg_394057,3
118,China.pigfarm.SRR5976187_ctg_416368_00005,-,RND_efflux,RF0115,1.3e-239,800.3,21.2,1.5e-239,800.2,21.2,1.0,1,0,0,1,1,1,1,Cobalt-zinc-cadmium resistance protein CzcA   ,China.pigfarm.SRR5976187,ctg_416368,5
119,China.pigfarm.SRR5976181_ctg_331103_00004,-,RND_efflux,RF0115,2.7e-238,796.1,24.9,3.4e-238,795.8,24.9,1.0,1,0,0,1,1,1,1,Multidrug resistance protein MdtC   ,China.pigfarm.SRR5976181,ctg_331103,4
120,China.pigfarm.SRR5976187_ctg_165283_00001,-,RND_efflux,RF0115,3.3e-238,795.7,11.4,4e-238,795.4,11.4,1.0,1,0,0,1,1,1,1,Multidrug resistance protein MexB   ,China.pigfarm.SRR5976187,ctg_165283,1
121,China.pigfarm.SRR5976181_ctg_89067_00024,-,RND_efflux,RF0115,9.3e-237,791.0,13.9,1.4e-236,790.5,13.9,1.2,1,0,0,1,1,1,1,Multidrug resistance protein MdtC   ,China.pigfarm.SRR5976181,ctg_89067,24
122,China.pigfarm.SRR5976181_ctg_561682_00008,-,RND_efflux,RF0115,2.8e-236,789.4,34.9,3.4e-236,789.2,34.9,1.0,1,0,0,1,1,1,1,Swarming motility protein SwrC   ,China.pigfarm.SRR5976181,ctg_561682,8
123,China.pigfarm.SRR5976181_ctg_292780_00003,-,RND_efflux,RF0115,1.5e-235,787.0,21.0,1.8e-235,786.7,21.0,1.0,1,0,0,1,1,1,1,Cobalt-zinc-cadmium resistance protein CzcA   ,China.pigfarm.SRR5976181,ctg_292780,3
124,China.pigfarm.SRR5976181_ctg_732562_00004,-,RND_efflux,RF0115,3.2e-232,776.0,16.1,3.7e-232,775.8,16.1,1.0,1,0,0,1,1,1,1,Cobalt-zinc-cadmium resistance protein CzcA   ,China.pigfarm.SRR5976181,ctg_732562,4
125,China.pigfarm.SRR5976187_ctg_206785_00005,-,RND_efflux,RF0115,2.4e-231,773.0,16.1,2.8e-231,772.8,16.1,1.0,1,0,0,1,1,1,1,Cobalt-zinc-cadmium resistance protein CzcA   ,China.pigfarm.SRR5976187,ctg_206785,5
126,China.pigfarm.SRR5976181_ctg_645739_00006,-,RND_efflux,RF0115,2.9e-230,769.5,20.5,3.8e-230,769.2,20.5,1.0,1,0,0,1,1,1,1,Swarming motility protein SwrC   ,China.pigfarm.SRR5976181,ctg_645739,6
127,China.pigfarm.SRR5976181_ctg_406101_00003,-,RND_efflux,RF0115,6e-228,761.9,13.3,6.8e-228,761.7,13.3,1.0,1,0,0,1,1,1,1,Cobalt-zinc-cadmium resistance protein CzcA   ,China.pigfarm.SRR5976181,ctg_406101,3
128,China.pigfarm.SRR5976181_ctg_624127_00001,-,RND_efflux,RF0115,1.4e-227,760.7,21.5,2.1e-226,756.7,21.5,1.9,1,1,0,1,1,1,1,Cobalt-zinc-cadmium resistance protein CzcA   ,China.pigfarm.SRR5976181,ctg_624127,1
129,China.pigfarm.SRR5976187_ctg_155962_00005,-,RND_efflux,RF0115,5.3e-227,758.6,24.0,6e-227,758.4,24.0,1.0,1,0,0,1,1,1,1,Cobalt-zinc-cadmium resistance protein CzcA   ,China.pigfarm.SRR5976187,ctg_155962,5
130,China.pigfarm.SRR5976181_ctg_529740_00009,-,RND_efflux,RF0115,5.8e-227,758.6,24.0,6.6e-227,758.4,24.0,1.0,1,0,0,1,1,1,1,Cobalt-zinc-cadmium resistance protein CzcA   ,China.pigfarm.SRR5976181,ctg_529740,9
131,China.pigfarm.SRR5976187_ctg_289889_00005,-,RND_efflux,RF0115,1.6e-225,753.7,23.2,1.8e-225,753.5,23.2,1.0,1,0,0,1,1,1,1,Multidrug resistance protein MdtC   ,China.pigfarm.SRR5976187,ctg_289889,5
132,China.pigfarm.SRR5976187_ctg_30991_00005,-,RND_efflux,RF0115,1.9e-225,753.4,30.0,2.3e-225,753.2,30.0,1.0,1,0,0,1,1,1,1,Multidrug resistance protein MdtC   ,China.pigfarm.SRR5976187,ctg_30991,5
133,China.pigfarm.SRR5976187_ctg_349599_00001,-,RND_efflux,RF0115,6.1e-223,745.2,22.2,6.9e-223,745.0,22.2,1.0,1,0,0,1,1,1,1,Cobalt-zinc-cadmium resistance protein CzcA   ,China.pigfarm.SRR5976187,ctg_349599,1
134,China.pigfarm.SRR5976187_ctg_309876_00002,-,CfxA,RF0049,3.4e-224,744.8,9.6,3.8e-224,744.6,9.6,1.0,1,0,0,1,1,1,1,Extended-spectrum beta-lactamase PER-1    ,China.pigfarm.SRR5976187,ctg_309876,2
135,China.pigfarm.SRR5976181_ctg_551836_00001,-,RND_efflux,RF0115,4.4e-221,739.1,13.0,6.3e-134,450.6,3.8,1.9,2,0,0,2,2,2,2,Cobalt-zinc-cadmium resistance protein CzcA   ,China.pigfarm.SRR5976181,ctg_551836,1
136,China.pigfarm.SRR5976181_ctg_665242_00001,-,RND_efflux,RF0115,2.6e-219,733.3,9.6,3.4e-219,732.9,9.6,1.0,1,0,0,1,1,1,1,Multidrug resistance protein MexB   ,China.pigfarm.SRR5976181,ctg_665242,1
137,China.pigfarm.SRR5976181_ctg_111473_00002,-,RND_efflux,RF0115,1.2e-218,731.1,22.1,1.5e-218,730.8,22.1,1.0,1,0,0,1,1,1,1,Cobalt-zinc-cadmium resistance protein CzcA   ,China.pigfarm.SRR5976181,ctg_111473,2
138,China.pigfarm.SRR5976187_ctg_578371_00001,-,RND_efflux,RF0115,2.1e-218,730.2,18.4,4.9e-218,728.9,18.4,1.5,1,1,0,1,1,1,1,Efflux pump membrane transporter BepE  ,China.pigfarm.SRR5976187,ctg_578371,1
139,China.pigfarm.SRR5976181_ctg_599319_00001,-,RND_efflux,RF0115,1.3e-217,727.6,21.5,1.8e-217,727.2,21.5,1.1,1,0,0,1,1,1,1,Multidrug resistance protein MdtB   ,China.pigfarm.SRR5976181,ctg_599319,1
140,China.pigfarm.SRR5976181_ctg_130373_00001,-,RND_efflux,RF0115,1.6e-216,724.1,23.6,2e-216,723.7,23.6,1.0,1,0,0,1,1,1,1,Cobalt-zinc-cadmium resistance protein CzcA   ,China.pigfarm.SRR5976181,ctg_130373,1
141,China.pigfarm.SRR5976187_ctg_496247_00001,-,RND_efflux,RF0115,1e-215,721.2,18.4,1.3e-215,720.9,18.4,1.1,1,0,0,1,1,1,1,Multidrug resistance protein MdtB   ,China.pigfarm.SRR5976187,ctg_496247,1
142,China.pigfarm.SRR5976181_ctg_60959_00003,-,RND_efflux,RF0115,2e-215,720.4,26.2,2.5e-215,720.1,26.2,1.0,1,0,0,1,1,1,1,Cobalt-zinc-cadmium resistance protein CzcA   ,China.pigfarm.SRR5976181,ctg_60959,3
143,China.pigfarm.SRR5976181_ctg_294472_00021,-,RND_efflux,RF0115,6.7e-215,718.7,21.3,7.6e-215,718.5,21.3,1.0,1,0,0,1,1,1,1,Cobalt-zinc-cadmium resistance protein CzcA   ,China.pigfarm.SRR5976181,ctg_294472,21
144,China.pigfarm.SRR5976187_ctg_109163_00004,-,RND_efflux,RF0115,6.8e-215,718.5,26.0,8.5e-215,718.2,26.0,1.0,1,0,0,1,1,1,1,Cobalt-zinc-cadmium resistance protein CzcA   ,China.pigfarm.SRR5976187,ctg_109163,4
145,China.pigfarm.SRR5976181_ctg_742981_00002,-,RND_efflux,RF0115,1.1e-214,718.0,24.7,1.5e-214,717.5,24.7,1.1,1,0,0,1,1,1,1,Multidrug resistance protein MdtC   ,China.pigfarm.SRR5976181,ctg_742981,2
146,China.pigfarm.SRR5976187_ctg_125590_00003,-,RND_efflux,RF0115,1.9e-214,717.1,21.3,2.2e-214,716.9,21.3,1.0,1,0,0,1,1,1,1,Cobalt-zinc-cadmium resistance protein CzcA   ,China.pigfarm.SRR5976187,ctg_125590,3
147,China.pigfarm.SRR5976187_ctg_362090_00001,-,RND_efflux,RF0115,2.1e-214,716.9,37.7,2.7e-176,590.7,18.9,2.6,2,1,0,3,3,3,2,Multidrug resistance protein MdtB   ,China.pigfarm.SRR5976187,ctg_362090,1
148,China.pigfarm.SRR5976187_ctg_440468_00026,-,RND_efflux,RF0115,5.4e-214,715.5,43.0,9.3e-177,592.3,29.7,2.1,1,1,0,2,2,2,2,Multidrug resistance protein MdtB   ,China.pigfarm.SRR5976187,ctg_440468,26
149,China.pigfarm.SRR5976181_ctg_384861_00005,-,RND_efflux,RF0115,1.6e-213,714.1,26.4,2.4e-213,713.5,26.4,1.2,1,0,0,1,1,1,1,Multidrug resistance protein MdtB   ,China.pigfarm.SRR5976181,ctg_384861,5
150,China.pigfarm.SRR5976181_ctg_238839_00002,-,RND_efflux,RF0115,4e-212,709.5,20.1,4.9e-212,709.2,20.1,1.0,1,0,0,1,1,1,1,Cobalt-zinc-cadmium resistance protein CzcA   ,China.pigfarm.SRR5976181,ctg_238839,2
151,China.pigfarm.SRR5976187_ctg_355841_00002,-,RND_efflux,RF0115,3.7e-212,709.5,20.1,4.5e-212,709.2,20.1,1.0,1,0,0,1,1,1,1,Cobalt-zinc-cadmium resistance protein CzcA   ,China.pigfarm.SRR5976187,ctg_355841,2
152,China.pigfarm.SRR5976181_ctg_184465_00002,-,RND_efflux,RF0115,3.2e-211,706.5,46.3,2.3e-177,594.4,25.0,3.0,1,1,1,4,4,4,2,Multidrug resistance protein MdtB   ,China.pigfarm.SRR5976181,ctg_184465,2
153,China.pigfarm.SRR5976181_ctg_237342_00003,-,TetA,RF0127,3.2e-211,703.6,23.3,3.6e-211,703.4,23.3,1.0,1,0,0,1,1,1,1,"Tetracycline resistance protein, class C  ",China.pigfarm.SRR5976181,ctg_237342,3
154,China.pigfarm.SRR5976181_ctg_420146_00006,-,RND_efflux,RF0115,2.3e-208,697.0,25.8,3e-208,696.6,25.8,1.2,1,0,0,1,1,1,1,Multidrug resistance protein MdtB   ,China.pigfarm.SRR5976181,ctg_420146,6
155,China.pigfarm.SRR5976187_ctg_217545_00001,-,RND_efflux,RF0115,2.5e-208,696.8,25.3,3.4e-208,696.4,25.3,1.2,1,0,0,1,1,1,1,Multidrug resistance protein MdtB   ,China.pigfarm.SRR5976187,ctg_217545,1
156,China.pigfarm.SRR5976181_ctg_384849_00007,-,RND_efflux,RF0115,1.8e-207,694.1,14.9,2.2e-207,693.8,14.9,1.0,1,0,0,1,1,1,1,Cobalt-zinc-cadmium resistance protein CzcA   ,China.pigfarm.SRR5976181,ctg_384849,7
157,China.pigfarm.SRR5976187_ctg_468869_00002,-,RND_efflux,RF0115,5e-206,689.2,51.2,6.3e-172,576.3,29.6,3.0,2,2,1,3,3,3,2,Multidrug resistance protein MdtB   ,China.pigfarm.SRR5976187,ctg_468869,2
158,China.pigfarm.SRR5976181_ctg_231436_00002,-,RND_efflux,RF0115,1.5e-205,687.7,5.0,3.1e-205,686.7,5.0,1.5,1,1,0,1,1,1,1,Swarming motility protein SwrC   ,China.pigfarm.SRR5976181,ctg_231436,2
159,China.pigfarm.SRR5976181_ctg_532580_00005,-,CfxA,RF0049,1.2e-206,687.3,9.5,1.3e-206,687.1,9.5,1.0,1,0,0,1,1,1,1,Extended-spectrum beta-lactamase PER-1    ,China.pigfarm.SRR5976181,ctg_532580,5
160,China.pigfarm.SRR5976187_ctg_371927_00001,-,RND_efflux,RF0115,3.7e-205,686.3,38.4,5.6e-163,546.7,30.6,2.1,2,0,0,2,2,2,2,Multidrug resistance protein MdtC   ,China.pigfarm.SRR5976187,ctg_371927,1
161,China.pigfarm.SRR5976187_ctg_441460_00005,-,CfxA,RF0049,4e-206,685.4,9.4,4.5e-206,685.2,9.4,1.0,1,0,0,1,1,1,1,Extended-spectrum beta-lactamase PER-1    ,China.pigfarm.SRR5976187,ctg_441460,5
162,China.pigfarm.SRR5976181_ctg_125707_00007,-,RND_efflux,RF0115,9e-204,681.8,14.8,3.3e-185,620.4,8.6,2.0,2,0,0,2,2,2,2,Swarming motility protein SwrC   ,China.pigfarm.SRR5976181,ctg_125707,7
163,China.pigfarm.SRR5976181_ctg_29181_00004,-,RND_efflux,RF0115,8.2e-203,678.7,10.5,1.4e-202,677.9,10.5,1.3,1,1,0,1,1,1,1,Efflux pump membrane transporter BepE  ,China.pigfarm.SRR5976181,ctg_29181,4
164,China.pigfarm.SRR5976181_ctg_514913_00006,-,RND_efflux,RF0115,1.8e-201,674.2,0.0,2.7e-201,673.6,0.0,1.3,1,1,0,1,1,1,1,Efflux pump membrane transporter BepE  ,China.pigfarm.SRR5976181,ctg_514913,6
165,China.pigfarm.SRR5976181_ctg_602931_00002,-,RND_efflux,RF0115,1.8e-201,674.2,44.3,8.2e-167,559.5,27.8,2.3,2,1,0,2,2,2,2,Multidrug resistance protein MdtC   ,China.pigfarm.SRR5976181,ctg_602931,2
166,China.pigfarm.SRR5976187_ctg_587674_00055,-,RND_efflux,RF0115,1.6e-200,671.0,2.2,2.3e-200,670.4,2.2,1.2,1,1,0,1,1,1,1,Swarming motility protein SwrC   ,China.pigfarm.SRR5976187,ctg_587674,55
167,China.pigfarm.SRR5976187_ctg_259534_00003,-,RND_efflux,RF0115,1.7e-200,670.8,1.3,2.5e-200,670.3,1.3,1.2,1,0,0,1,1,1,1,Multidrug resistance protein MdtB   ,China.pigfarm.SRR5976187,ctg_259534,3
168,China.pigfarm.SRR5976181_ctg_204624_00003,-,RND_efflux,RF0115,1.9e-200,670.8,1.3,2.8e-200,670.3,1.3,1.2,1,0,0,1,1,1,1,Multidrug resistance protein MdtB   ,China.pigfarm.SRR5976181,ctg_204624,3
169,China.pigfarm.SRR5976181_ctg_44912_00003,-,RND_efflux,RF0115,2.2e-200,670.6,2.3,3.3e-200,670.0,2.3,1.2,1,1,0,1,1,1,1,Swarming motility protein SwrC   ,China.pigfarm.SRR5976181,ctg_44912,3
170,China.pigfarm.SRR5976181_ctg_658303_00005,-,RND_efflux,RF0115,2.5e-200,670.5,0.5,3.3e-200,670.0,0.5,1.2,1,0,0,1,1,1,1,Cobalt-zinc-cadmium resistance protein CzcA   ,China.pigfarm.SRR5976181,ctg_658303,5
171,China.pigfarm.SRR5976181_ctg_390927_00005,-,RND_efflux,RF0115,6.3e-199,665.8,2.1,8.2e-199,665.4,2.1,1.1,1,0,0,1,1,1,1,Multidrug resistance protein MdtF   ,China.pigfarm.SRR5976181,ctg_390927,5
172,China.pigfarm.SRR5976187_ctg_498996_00005,-,RND_efflux,RF0115,8.3e-199,665.3,1.2,1.3e-198,664.6,1.2,1.3,1,1,0,1,1,1,1,Multidrug resistance protein MdtB   ,China.pigfarm.SRR5976187,ctg_498996,5
173,China.pigfarm.SRR5976181_ctg_160033_00001,-,RND_efflux,RF0115,6.8e-196,655.8,0.0,1.2e-195,654.9,0.0,1.3,1,1,0,1,1,1,1,Multidrug resistance protein MexB   ,China.pigfarm.SRR5976181,ctg_160033,1
174,China.pigfarm.SRR5976181_ctg_254425_00007,-,RND_efflux,RF0115,3e-195,653.6,1.3,4.8e-195,652.9,1.3,1.3,1,1,0,1,1,1,1,Multidrug efflux pump subunit AcrB  ,China.pigfarm.SRR5976181,ctg_254425,7
175,China.pigfarm.SRR5976187_ctg_543461_00017,-,RND_efflux,RF0115,4.5e-195,652.9,1.6,7.3e-195,652.2,1.6,1.3,1,1,0,1,1,1,1,Multidrug efflux pump subunit AcrB  ,China.pigfarm.SRR5976187,ctg_543461,17
176,China.pigfarm.SRR5976181_ctg_678014_00002,-,RND_efflux,RF0115,1.5e-194,651.3,0.2,1.9e-194,651.0,0.2,1.1,1,0,0,1,1,1,1,Cobalt-zinc-cadmium resistance protein CzcA   ,China.pigfarm.SRR5976181,ctg_678014,2
177,China.pigfarm.SRR5976181_ctg_47278_00001,-,RND_efflux,RF0115,3e-192,643.7,43.3,2.3e-164,551.3,25.9,2.6,3,0,0,3,3,2,2,Multidrug resistance protein MdtC   ,China.pigfarm.SRR5976181,ctg_47278,1
178,China.pigfarm.SRR5976181_ctg_587878_00004,-,RND_efflux,RF0115,1.7e-191,641.2,6.9,1.9e-191,641.0,6.9,1.0,1,0,0,1,1,1,1,Efflux pump membrane transporter BepE  ,China.pigfarm.SRR5976181,ctg_587878,4
179,China.pigfarm.SRR5976181_ctg_134232_00002,-,RND_efflux,RF0115,1.9e-191,641.0,2.0,4.1e-191,639.9,2.0,1.5,1,1,0,1,1,1,1,Cobalt-zinc-cadmium resistance protein CzcA   ,China.pigfarm.SRR5976181,ctg_134232,2
180,China.pigfarm.SRR5976187_ctg_589406_00001,-,RND_efflux,RF0115,8e-190,635.5,8.2,9.4e-190,635.3,8.2,1.0,1,0,0,1,1,1,1,Multidrug resistance protein MdtC   ,China.pigfarm.SRR5976187,ctg_589406,1
181,China.pigfarm.SRR5976187_ctg_678885_00004,-,RND_efflux,RF0115,8.2e-190,635.5,15.5,1e-189,635.2,15.5,1.0,1,0,0,1,1,1,1,Cobalt-zinc-cadmium resistance protein CzcA   ,China.pigfarm.SRR5976187,ctg_678885,4
182,China.pigfarm.SRR5976181_ctg_80219_00001,-,RND_efflux,RF0115,2.1e-188,631.0,39.1,9.1e-180,602.4,29.8,2.3,2,1,0,2,2,2,2,Multidrug resistance protein MdtB   ,China.pigfarm.SRR5976181,ctg_80219,1
183,China.pigfarm.SRR5976181_ctg_472265_00006,-,RND_efflux,RF0115,7.2e-188,629.2,4.2,1.3e-187,628.3,4.2,1.4,1,0,0,1,1,1,1,Multidrug resistance protein MdtC   ,China.pigfarm.SRR5976181,ctg_472265,6
184,China.pigfarm.SRR5976187_ctg_625084_00004,-,RND_efflux,RF0115,1.3e-187,628.2,0.0,1.7e-187,627.8,0.0,1.0,1,0,0,1,1,1,1,Cobalt-zinc-cadmium resistance protein CzcA   ,China.pigfarm.SRR5976187,ctg_625084,4
185,China.pigfarm.SRR5976187_ctg_678213_00001,-,RND_efflux,RF0115,3.4e-187,626.8,1.2,5.1e-187,626.2,1.2,1.3,1,1,0,1,1,1,1,Swarming motility protein SwrC   ,China.pigfarm.SRR5976187,ctg_678213,1
186,China.pigfarm.SRR5976181_ctg_500823_00005,-,RND_efflux,RF0115,8.7e-187,625.6,0.1,1.1e-186,625.3,0.1,1.0,1,0,0,1,1,1,1,Cobalt-zinc-cadmium resistance protein CzcA   ,China.pigfarm.SRR5976181,ctg_500823,5
187,China.pigfarm.SRR5976187_ctg_157987_00007,-,RND_efflux,RF0115,1.1e-185,621.8,30.4,1.4e-185,621.5,30.4,1.0,1,0,0,1,1,1,1,Cobalt-zinc-cadmium resistance protein CzcA   ,China.pigfarm.SRR5976187,ctg_157987,7
188,China.pigfarm.SRR5976181_ctg_462688_00007,-,RND_efflux,RF0115,1.7e-184,618.0,30.9,2.2e-184,617.7,30.9,1.0,1,0,0,1,1,1,1,Cobalt-zinc-cadmium resistance protein CzcA   ,China.pigfarm.SRR5976181,ctg_462688,7
189,China.pigfarm.SRR5976181_ctg_87443_00010,-,RND_efflux,RF0115,3.3e-184,617.1,0.2,4.1e-184,616.8,0.2,1.0,1,0,0,1,1,1,1,Multidrug resistance protein MdtC   ,China.pigfarm.SRR5976181,ctg_87443,10
190,China.pigfarm.SRR5976181_ctg_316664_00001,-,RND_efflux,RF0115,2.3e-182,611.0,16.1,2.5e-182,610.8,16.1,1.0,1,0,0,1,1,1,1,Cobalt-zinc-cadmium resistance protein CzcA   ,China.pigfarm.SRR5976181,ctg_316664,1
191,China.pigfarm.SRR5976187_ctg_545632_00005,-,RND_efflux,RF0115,6.7e-182,609.3,0.2,8.3e-182,609.0,0.2,1.0,1,0,0,1,1,1,1,Multidrug resistance protein MdtC   ,China.pigfarm.SRR5976187,ctg_545632,5
192,China.pigfarm.SRR5976181_ctg_235731_00002,-,RND_efflux,RF0115,1.5e-179,601.6,7.9,1.8e-179,601.4,7.9,1.0,1,0,0,1,1,1,1,Antibiotic efflux pump membrane transporter ArpB ,China.pigfarm.SRR5976181,ctg_235731,2
193,China.pigfarm.SRR5976187_ctg_496321_00004,-,RND_efflux,RF0115,4.7e-178,596.6,2.5,5.6e-178,596.3,2.5,1.0,1,0,0,1,1,1,1,Cobalt-zinc-cadmium resistance protein CzcA   ,China.pigfarm.SRR5976187,ctg_496321,4
194,China.pigfarm.SRR5976181_ctg_304407_00035,-,RND_efflux,RF0115,9.4e-178,595.7,2.1,1.2e-177,595.3,2.1,1.1,1,0,0,1,1,1,1,Swarming motility protein SwrC   ,China.pigfarm.SRR5976181,ctg_304407,35
195,China.pigfarm.SRR5976187_ctg_31092_00003,-,RND_efflux,RF0115,6.7e-176,589.4,5.6,8e-176,589.2,5.6,1.0,1,0,0,1,1,1,1,Antibiotic efflux pump membrane transporter ArpB ,China.pigfarm.SRR5976187,ctg_31092,3
196,China.pigfarm.SRR5976187_ctg_21450_00004,-,RND_efflux,RF0115,2.2e-175,587.7,3.7,2.9e-175,587.3,3.7,1.1,1,0,0,1,1,1,1,Cobalt-zinc-cadmium resistance protein CzcA   ,China.pigfarm.SRR5976187,ctg_21450,4
197,China.pigfarm.SRR5976181_ctg_63110_00001,-,RND_efflux,RF0115,3.5e-175,587.2,7.5,6.5e-175,586.3,7.5,1.4,1,1,0,1,1,1,1,Efflux pump membrane transporter BepE  ,China.pigfarm.SRR5976181,ctg_63110,1
198,China.pigfarm.SRR5976187_ctg_141255_00001,-,ANT6,RF0029,5.4e-176,586.0,12.3,6e-176,585.9,12.3,1.0,1,0,0,1,1,1,1,Aminoglycoside 6-adenylyltransferase     ,China.pigfarm.SRR5976187,ctg_141255,1
199,China.pigfarm.SRR5976181_ctg_4006_00005,-,ANT6,RF0029,5.9e-176,586.0,12.3,6.6e-176,585.9,12.3,1.0,1,0,0,1,1,1,1,Aminoglycoside 6-adenylyltransferase     ,China.pigfarm.SRR5976181,ctg_4006,5
200,China.pigfarm.SRR5976181_ctg_323459_00004,-,RND_efflux,RF0115,3.4e-174,583.9,7.6,4.1e-174,583.6,7.6,1.0,1,0,0,1,1,1,1,Multidrug resistance protein MdtC   ,China.pigfarm.SRR5976181,ctg_323459,4
201,China.pigfarm.SRR5976187_ctg_383164_00002,-,RND_efflux,RF0115,4.6e-172,576.7,6.5,5.2e-172,576.6,6.5,1.0,1,0,0,1,1,1,1,Efflux pump membrane transporter BepE  ,China.pigfarm.SRR5976187,ctg_383164,2
202,China.pigfarm.SRR5976181_ctg_421189_00002,-,RND_efflux,RF0115,5e-172,576.7,6.5,5.7e-172,576.6,6.5,1.0,1,0,0,1,1,1,1,Efflux pump membrane transporter BepE  ,China.pigfarm.SRR5976181,ctg_421189,2
203,China.pigfarm.SRR5976187_ctg_389359_00003,-,RND_efflux,RF0115,5.1e-172,576.6,14.6,6.6e-172,576.2,14.6,1.1,1,0,0,1,1,1,1,Multidrug resistance protein MdtC   ,China.pigfarm.SRR5976187,ctg_389359,3
204,China.pigfarm.SRR5976181_ctg_754316_00001,-,RND_efflux,RF0115,1.2e-170,572.1,14.2,1.6e-170,571.8,14.2,1.1,1,0,0,1,1,1,1,Multidrug resistance protein MdtC   ,China.pigfarm.SRR5976181,ctg_754316,1
205,China.pigfarm.SRR5976187_ctg_11801_00005,-,RND_efflux,RF0115,1.3e-170,572.0,20.3,1.5e-170,571.7,20.3,1.0,1,0,0,1,1,1,1,Efflux pump membrane transporter BepE  ,China.pigfarm.SRR5976187,ctg_11801,5
206,China.pigfarm.SRR5976187_ctg_691440_00001,-,RND_efflux,RF0115,1.4e-170,571.8,3.1,1.8e-170,571.5,3.1,1.0,1,0,0,1,1,1,1,Multidrug resistance protein MdtC   ,China.pigfarm.SRR5976187,ctg_691440,1
207,China.pigfarm.SRR5976181_ctg_222167_00003,-,RND_efflux,RF0115,3.1e-170,570.8,20.4,3.6e-170,570.6,20.4,1.0,1,0,0,1,1,1,1,Swarming motility protein SwrC   ,China.pigfarm.SRR5976181,ctg_222167,3
