,index,target_name,target_accession,query_name,query_accession,eval_full_seq,score_full_seq,bias_full_seq,e_val_best_dom,score_best_dom,bias_best_dom,exp,reg,clu,ov,env,dom,rep,inc,target_description,sample_names,contig_id,gene_id,sample_contig
18659,2088,China.pigfarm.SRR5976183_ctg_316282_00017,-,RND_efflux,RF0115,2.6e-272,908.7,18.3,4.2e-272,908.0,18.3,1.3,1,1,0,1,1,1,1,Efflux pump membrane transporter BepE  ,China.pigfarm.SRR5976183,ctg_316282,17,China.pigfarm.SRR5976183_ctg_316282
22366,2249,China.pigfarm.SRR5976181_ctg_578045_00016,-,RND_efflux,RF0115,3.4e-272,908.3,18.3,5.5e-272,907.7,18.3,1.3,1,1,0,1,1,1,1,Efflux pump membrane transporter BepE  ,China.pigfarm.SRR5976181,ctg_578045,16,China.pigfarm.SRR5976181_ctg_578045
18660,2089,China.pigfarm.SRR5976183_ctg_656163_00004,-,RND_efflux,RF0115,4e-272,908.1,13.1,4.8e-272,907.8,13.1,1.0,1,0,0,1,1,1,1,Multidrug resistance protein MdtB   ,China.pigfarm.SRR5976183,ctg_656163,4,China.pigfarm.SRR5976183_ctg_656163
11802,2080,China.pigfarm.SRR5976187_ctg_31739_00004,-,RND_efflux,RF0115,3.8e-272,908.1,13.1,4.5e-272,907.8,13.1,1.0,1,0,0,1,1,1,1,Multidrug resistance protein MdtB   ,China.pigfarm.SRR5976187,ctg_31739,4,China.pigfarm.SRR5976187_ctg_31739
15128,1935,China.pigfarm.SRR5976185_ctg_308422_00002,-,RND_efflux,RF0115,5.5e-272,907.7,18.6,8.8e-272,907.0,18.6,1.3,1,1,0,1,1,1,1,Efflux pump membrane transporter BepE   ,China.pigfarm.SRR5976185,ctg_308422,2,China.pigfarm.SRR5976185_ctg_308422
22367,2250,China.pigfarm.SRR5976181_ctg_616798_00003,-,RND_efflux,RF0115,1.2e-271,906.5,21.7,1.5e-271,906.2,21.7,1.0,1,0,0,1,1,1,1,Efflux pump membrane transporter BepE  ,China.pigfarm.SRR5976181,ctg_616798,3,China.pigfarm.SRR5976181_ctg_616798
2068,2068,China.pigfarm.SRR5976186_ctg_72967_00002,-,RND_efflux,RF0115,1.3e-271,906.4,9.1,1.6e-271,906.1,9.1,1.0,1,0,0,1,1,1,1,Cobalt-zinc-cadmium resistance protein CzcA   ,China.pigfarm.SRR5976186,ctg_72967,2,China.pigfarm.SRR5976186_ctg_72967
15129,1936,China.pigfarm.SRR5976185_ctg_383991_00005,-,RND_efflux,RF0115,1.8e-271,906.0,7.2,2.2e-271,905.7,7.2,1.0,1,0,0,1,1,1,1,Efflux pump membrane transporter BepE   ,China.pigfarm.SRR5976185,ctg_383991,5,China.pigfarm.SRR5976185_ctg_383991
5349,1798,China.pigfarm.SRR5976184_ctg_266435_00028,-,RND_efflux,RF0115,1.6e-271,906.0,15.1,3.2e-271,904.9,15.1,1.4,1,1,0,1,1,1,1,Efflux pump membrane transporter BepE  ,China.pigfarm.SRR5976184,ctg_266435,28,China.pigfarm.SRR5976184_ctg_266435
5350,1799,China.pigfarm.SRR5976184_ctg_535170_00004,-,RND_efflux,RF0115,2.7e-271,905.2,13.0,3.2e-271,905.0,13.0,1.0,1,0,0,1,1,1,1,Multidrug resistance protein MdtB   ,China.pigfarm.SRR5976184,ctg_535170,4,China.pigfarm.SRR5976184_ctg_535170
8537,1774,China.pigfarm.SRR5976182_ctg_155983_00002,-,RND_efflux,RF0115,3.7e-271,904.6,12.4,4.4e-271,904.3,12.4,1.0,1,0,0,1,1,1,1,Multidrug resistance protein MdtB   ,China.pigfarm.SRR5976182,ctg_155983,2,China.pigfarm.SRR5976182_ctg_155983
8536,1773,China.pigfarm.SRR5976182_ctg_323658_00006,-,RND_efflux,RF0115,3.7e-271,904.6,14.5,7.7e-271,903.5,14.5,1.4,1,1,0,1,1,1,1,Efflux pump membrane transporter BepE  ,China.pigfarm.SRR5976182,ctg_323658,6,China.pigfarm.SRR5976182_ctg_323658
2069,2069,China.pigfarm.SRR5976186_ctg_429502_00003,-,RND_efflux,RF0115,4.8e-271,904.5,8.9,5.8e-271,904.3,8.9,1.0,1,0,0,1,1,1,1,Multidrug resistance protein MdtB   ,China.pigfarm.SRR5976186,ctg_429502,3,China.pigfarm.SRR5976186_ctg_429502
5351,1800,China.pigfarm.SRR5976184_ctg_313130_00004,-,RND_efflux,RF0115,4.3e-271,904.5,8.9,5.2e-271,904.3,8.9,1.0,1,0,0,1,1,1,1,Multidrug resistance protein MdtB   ,China.pigfarm.SRR5976184,ctg_313130,4,China.pigfarm.SRR5976184_ctg_313130
15130,1937,China.pigfarm.SRR5976185_ctg_288044_00016,-,RND_efflux,RF0115,5.1e-271,904.5,17.6,6.2e-271,904.2,17.6,1.0,1,0,0,1,1,1,1,Multidrug resistance protein MdtB    ,China.pigfarm.SRR5976185,ctg_288044,16,China.pigfarm.SRR5976185_ctg_288044
2070,2070,China.pigfarm.SRR5976186_ctg_567006_00002,-,RND_efflux,RF0115,6e-271,904.2,12.6,7.1e-271,904.0,12.6,1.0,1,0,0,1,1,1,1,Multidrug resistance protein MdtB   ,China.pigfarm.SRR5976186,ctg_567006,2,China.pigfarm.SRR5976186_ctg_567006
18662,2091,China.pigfarm.SRR5976183_ctg_596696_00003,-,RND_efflux,RF0115,6e-271,904.2,9.2,7.3e-271,903.9,9.2,1.0,1,0,0,1,1,1,1,Multidrug resistance protein MdtB   ,China.pigfarm.SRR5976183,ctg_596696,3,China.pigfarm.SRR5976183_ctg_596696
18661,2090,China.pigfarm.SRR5976183_ctg_578297_00004,-,RND_efflux,RF0115,6e-271,904.2,12.6,7e-271,904.0,12.6,1.0,1,0,0,1,1,1,1,Multidrug resistance protein MdtB   ,China.pigfarm.SRR5976183,ctg_578297,4,China.pigfarm.SRR5976183_ctg_578297
11803,2081,China.pigfarm.SRR5976187_ctg_367454_00005,-,RND_efflux,RF0115,5.5e-271,904.2,12.6,6.5e-271,904.0,12.6,1.0,1,0,0,1,1,1,1,Multidrug resistance protein MdtB   ,China.pigfarm.SRR5976187,ctg_367454,5,China.pigfarm.SRR5976187_ctg_367454
22368,2251,China.pigfarm.SRR5976181_ctg_346741_00003,-,RND_efflux,RF0115,6e-271,904.2,12.6,7.1e-271,904.0,12.6,1.0,1,0,0,1,1,1,1,Multidrug resistance protein MdtB   ,China.pigfarm.SRR5976181,ctg_346741,3,China.pigfarm.SRR5976181_ctg_346741
22369,2252,China.pigfarm.SRR5976181_ctg_197805_00003,-,RND_efflux,RF0115,7e-271,904.0,7.0,8.5e-271,903.7,7.0,1.0,1,0,0,1,1,1,1,Efflux pump membrane transporter BepE  ,China.pigfarm.SRR5976181,ctg_197805,3,China.pigfarm.SRR5976181_ctg_197805
8538,1775,China.pigfarm.SRR5976182_ctg_118757_00002,-,RND_efflux,RF0115,5.4e-271,904.0,7.0,6.6e-271,903.7,7.0,1.0,1,0,0,1,1,1,1,Efflux pump membrane transporter BepE  ,China.pigfarm.SRR5976182,ctg_118757,2,China.pigfarm.SRR5976182_ctg_118757
11804,2082,China.pigfarm.SRR5976187_ctg_132844_00002,-,RND_efflux,RF0115,6.4e-271,904.0,7.0,7.8e-271,903.7,7.0,1.0,1,0,0,1,1,1,1,Efflux pump membrane transporter BepE  ,China.pigfarm.SRR5976187,ctg_132844,2,China.pigfarm.SRR5976187_ctg_132844
18663,2092,China.pigfarm.SRR5976183_ctg_264295_00003,-,RND_efflux,RF0115,6.9e-271,904.0,7.0,8.4e-271,903.7,7.0,1.0,1,0,0,1,1,1,1,Efflux pump membrane transporter BepE  ,China.pigfarm.SRR5976183,ctg_264295,3,China.pigfarm.SRR5976183_ctg_264295
2071,2071,China.pigfarm.SRR5976186_ctg_642048_00002,-,RND_efflux,RF0115,7e-271,904.0,7.0,8.5e-271,903.7,7.0,1.0,1,0,0,1,1,1,1,Efflux pump membrane transporter BepE  ,China.pigfarm.SRR5976186,ctg_642048,2,China.pigfarm.SRR5976186_ctg_642048
11805,2083,China.pigfarm.SRR5976187_ctg_270072_00002,-,RND_efflux,RF0115,7.1e-271,903.8,20.8,8.7e-271,903.6,20.8,1.0,1,0,0,1,1,1,1,Efflux pump membrane transporter BepE  ,China.pigfarm.SRR5976187,ctg_270072,2,China.pigfarm.SRR5976187_ctg_270072
5352,1801,China.pigfarm.SRR5976184_ctg_157617_00003,-,RND_efflux,RF0115,8.1e-271,903.6,7.2,9.9e-271,903.3,7.2,1.0,1,0,0,1,1,1,1,Efflux pump membrane transporter BepE  ,China.pigfarm.SRR5976184,ctg_157617,3,China.pigfarm.SRR5976184_ctg_157617
11806,2084,China.pigfarm.SRR5976187_ctg_217545_00005,-,RND_efflux,RF0115,1.2e-270,903.1,9.1,1.4e-270,902.8,9.1,1.0,1,0,0,1,1,1,1,Multidrug resistance protein MdtB   ,China.pigfarm.SRR5976187,ctg_217545,5,China.pigfarm.SRR5976187_ctg_217545
15131,1938,China.pigfarm.SRR5976185_ctg_142687_00009,-,RND_efflux,RF0115,2.4e-270,902.3,20.5,2.9e-270,902.0,20.5,1.0,1,0,0,1,1,1,1,Efflux pump membrane transporter BepE   ,China.pigfarm.SRR5976185,ctg_142687,9,China.pigfarm.SRR5976185_ctg_142687
22370,2253,China.pigfarm.SRR5976181_ctg_28476_00003,-,RND_efflux,RF0115,3.8e-270,901.6,9.6,4.3e-270,901.4,9.6,1.0,1,0,0,1,1,1,1,Efflux pump membrane transporter BepE  ,China.pigfarm.SRR5976181,ctg_28476,3,China.pigfarm.SRR5976181_ctg_28476
22371,2254,China.pigfarm.SRR5976181_ctg_518897_00007,-,RND_efflux,RF0115,9.4e-270,900.3,13.6,1.1e-269,900.0,13.6,1.0,1,0,0,1,1,1,1,Multidrug resistance protein MdtC   ,China.pigfarm.SRR5976181,ctg_518897,7,China.pigfarm.SRR5976181_ctg_518897
18664,2093,China.pigfarm.SRR5976183_ctg_480176_00003,-,RND_efflux,RF0115,1e-269,900.1,11.7,1.2e-269,899.9,11.7,1.0,1,0,0,1,1,1,1,Efflux pump membrane transporter BepG  ,China.pigfarm.SRR5976183,ctg_480176,3,China.pigfarm.SRR5976183_ctg_480176
22372,2255,China.pigfarm.SRR5976181_ctg_539556_00003,-,RND_efflux,RF0115,1.5e-269,899.6,12.1,1.7e-269,899.4,12.1,1.0,1,0,0,1,1,1,1,Efflux pump membrane transporter BepE  ,China.pigfarm.SRR5976181,ctg_539556,3,China.pigfarm.SRR5976181_ctg_539556
2072,2072,China.pigfarm.SRR5976186_ctg_512604_00003,-,RND_efflux,RF0115,2.1e-269,899.1,12.7,2.6e-269,898.8,12.7,1.0,1,0,0,1,1,1,1,Multidrug resistance protein MdtC   ,China.pigfarm.SRR5976186,ctg_512604,3,China.pigfarm.SRR5976186_ctg_512604
22373,2256,China.pigfarm.SRR5976181_ctg_683210_00002,-,RND_efflux,RF0115,2.1e-269,899.1,20.6,3.3e-269,898.5,20.6,1.2,1,0,0,1,1,1,1,Efflux pump membrane transporter BepE  ,China.pigfarm.SRR5976181,ctg_683210,2,China.pigfarm.SRR5976181_ctg_683210
15132,1939,China.pigfarm.SRR5976185_ctg_290827_00019,-,RND_efflux,RF0115,2.6e-269,898.8,17.3,3.1e-269,898.6,17.3,1.0,1,0,0,1,1,1,1,Cobalt-zinc-cadmium resistance protein CzcA    ,China.pigfarm.SRR5976185,ctg_290827,19,China.pigfarm.SRR5976185_ctg_290827
15133,1940,China.pigfarm.SRR5976185_ctg_186029_00003,-,RND_efflux,RF0115,8.9e-269,897.1,5.5,1.3e-268,896.5,5.5,1.2,1,0,0,1,1,1,1,Multidrug resistance protein MdtB    ,China.pigfarm.SRR5976185,ctg_186029,3,China.pigfarm.SRR5976185_ctg_186029
22374,2257,China.pigfarm.SRR5976181_ctg_262573_00004,-,RND_efflux,RF0115,1e-268,896.8,20.3,1.1e-268,896.7,20.3,1.0,1,0,0,1,1,1,1,Multidrug resistance protein MdtC   ,China.pigfarm.SRR5976181,ctg_262573,4,China.pigfarm.SRR5976181_ctg_262573
11807,2085,China.pigfarm.SRR5976187_ctg_559095_00002,-,RND_efflux,RF0115,1e-268,896.7,12.6,1.3e-268,896.4,12.6,1.0,1,0,0,1,1,1,1,Multidrug resistance protein MdtC   ,China.pigfarm.SRR5976187,ctg_559095,2,China.pigfarm.SRR5976187_ctg_559095
11808,2086,China.pigfarm.SRR5976187_ctg_629674_00001,-,RND_efflux,RF0115,3.6e-268,894.9,5.3,4.5e-268,894.6,5.3,1.0,1,0,0,1,1,1,1,Efflux pump membrane transporter BepG  ,China.pigfarm.SRR5976187,ctg_629674,1,China.pigfarm.SRR5976187_ctg_629674
16735,164,China.pigfarm.SRR5976183_ctg_265333_00020,-,adeB,RF0020,7.8e-268,893.6,38.3,9.4e-268,893.3,38.3,1.0,1,0,0,1,1,1,1,Efflux pump membrane transporter BepG  ,China.pigfarm.SRR5976183,ctg_265333,20,China.pigfarm.SRR5976183_ctg_265333
2073,2073,China.pigfarm.SRR5976186_ctg_40876_00011,-,RND_efflux,RF0115,8.1e-267,890.5,26.4,8.9e-154,516.3,16.2,3.0,2,1,0,2,2,2,2,Multidrug resistance protein MdtC   ,China.pigfarm.SRR5976186,ctg_40876,11,China.pigfarm.SRR5976186_ctg_40876
11810,2088,China.pigfarm.SRR5976187_ctg_182747_00003,-,RND_efflux,RF0115,1.2e-266,889.8,17.6,1.5e-266,889.5,17.6,1.0,1,0,0,1,1,1,1,Multidrug resistance protein MdtC   ,China.pigfarm.SRR5976187,ctg_182747,3,China.pigfarm.SRR5976187_ctg_182747
8539,1776,China.pigfarm.SRR5976182_ctg_223895_00005,-,RND_efflux,RF0115,1.9e-266,889.0,17.8,2.3e-266,888.7,17.8,1.0,1,0,0,1,1,1,1,Multidrug resistance protein MdtC   ,China.pigfarm.SRR5976182,ctg_223895,5,China.pigfarm.SRR5976182_ctg_223895
11811,2089,China.pigfarm.SRR5976187_ctg_617214_00002,-,RND_efflux,RF0115,2.6e-266,888.8,16.3,3e-266,888.5,16.3,1.0,1,0,0,1,1,1,1,Efflux pump membrane transporter BepE  ,China.pigfarm.SRR5976187,ctg_617214,2,China.pigfarm.SRR5976187_ctg_617214
5353,1802,China.pigfarm.SRR5976184_ctg_504075_00003,-,RND_efflux,RF0115,2.5e-266,888.8,17.9,3e-266,888.5,17.9,1.0,1,0,0,1,1,1,1,Multidrug resistance protein MdtC   ,China.pigfarm.SRR5976184,ctg_504075,3,China.pigfarm.SRR5976184_ctg_504075
5354,1803,China.pigfarm.SRR5976184_ctg_215970_00006,-,RND_efflux,RF0115,2.5e-266,888.8,16.3,2.9e-266,888.5,16.3,1.0,1,0,0,1,1,1,1,Efflux pump membrane transporter BepE  ,China.pigfarm.SRR5976184,ctg_215970,6,China.pigfarm.SRR5976184_ctg_215970
18665,2094,China.pigfarm.SRR5976183_ctg_27911_00006,-,RND_efflux,RF0115,2.8e-266,888.8,16.3,3.3e-266,888.5,16.3,1.0,1,0,0,1,1,1,1,Efflux pump membrane transporter BepE  ,China.pigfarm.SRR5976183,ctg_27911,6,China.pigfarm.SRR5976183_ctg_27911
2074,2074,China.pigfarm.SRR5976186_ctg_572281_00003,-,RND_efflux,RF0115,2.8e-266,888.8,16.3,3.3e-266,888.5,16.3,1.0,1,0,0,1,1,1,1,Efflux pump membrane transporter BepE  ,China.pigfarm.SRR5976186,ctg_572281,3,China.pigfarm.SRR5976186_ctg_572281
22375,2258,China.pigfarm.SRR5976181_ctg_105229_00002,-,RND_efflux,RF0115,2.8e-266,888.8,16.3,3.3e-266,888.5,16.3,1.0,1,0,0,1,1,1,1,Efflux pump membrane transporter BepE  ,China.pigfarm.SRR5976181,ctg_105229,2,China.pigfarm.SRR5976181_ctg_105229
8540,1777,China.pigfarm.SRR5976182_ctg_648435_00006,-,RND_efflux,RF0115,2.2e-266,888.8,16.3,2.6e-266,888.5,16.3,1.0,1,0,0,1,1,1,1,Efflux pump membrane transporter BepE  ,China.pigfarm.SRR5976182,ctg_648435,6,China.pigfarm.SRR5976182_ctg_648435
2075,2075,China.pigfarm.SRR5976186_ctg_614708_00013,-,RND_efflux,RF0115,3.1e-266,888.6,17.8,3.7e-266,888.4,17.8,1.0,1,0,0,1,1,1,1,Multidrug resistance protein MdtC   ,China.pigfarm.SRR5976186,ctg_614708,13,China.pigfarm.SRR5976186_ctg_614708
18666,2095,China.pigfarm.SRR5976183_ctg_561426_00003,-,RND_efflux,RF0115,3e-266,888.6,17.8,3.7e-266,888.4,17.8,1.0,1,0,0,1,1,1,1,Multidrug resistance protein MdtC   ,China.pigfarm.SRR5976183,ctg_561426,3,China.pigfarm.SRR5976183_ctg_561426
22376,2259,China.pigfarm.SRR5976181_ctg_327382_00005,-,RND_efflux,RF0115,3.1e-266,888.6,17.8,3.7e-266,888.4,17.8,1.0,1,0,0,1,1,1,1,Multidrug resistance protein MdtC   ,China.pigfarm.SRR5976181,ctg_327382,5,China.pigfarm.SRR5976181_ctg_327382
15134,1941,China.pigfarm.SRR5976185_ctg_57737_00014,-,RND_efflux,RF0115,3.1e-266,888.6,17.8,3.8e-266,888.4,17.8,1.0,1,0,0,1,1,1,1,Multidrug resistance protein MdtC    ,China.pigfarm.SRR5976185,ctg_57737,14,China.pigfarm.SRR5976185_ctg_57737
15135,1942,China.pigfarm.SRR5976185_ctg_445443_00002,-,RND_efflux,RF0115,5.3e-266,887.9,20.1,5.9e-266,887.7,20.1,1.0,1,0,0,1,1,1,1,Multidrug resistance protein MdtC    ,China.pigfarm.SRR5976185,ctg_445443,2,China.pigfarm.SRR5976185_ctg_445443
5355,1804,China.pigfarm.SRR5976184_ctg_362822_00008,-,RND_efflux,RF0115,4.6e-266,887.9,20.1,5.1e-266,887.7,20.1,1.0,1,0,0,1,1,1,1,Multidrug resistance protein MdtC   ,China.pigfarm.SRR5976184,ctg_362822,8,China.pigfarm.SRR5976184_ctg_362822
22377,2260,China.pigfarm.SRR5976181_ctg_54292_00011,-,RND_efflux,RF0115,5.1e-266,887.9,20.1,5.7e-266,887.7,20.1,1.0,1,0,0,1,1,1,1,Multidrug resistance protein MdtC   ,China.pigfarm.SRR5976181,ctg_54292,11,China.pigfarm.SRR5976181_ctg_54292
2076,2076,China.pigfarm.SRR5976186_ctg_594720_00013,-,RND_efflux,RF0115,7.1e-266,887.4,14.5,1e-265,886.9,14.5,1.0,1,0,0,1,1,1,1,Efflux pump membrane transporter BepE  ,China.pigfarm.SRR5976186,ctg_594720,13,China.pigfarm.SRR5976186_ctg_594720
18667,2096,China.pigfarm.SRR5976183_ctg_102857_00014,-,RND_efflux,RF0115,1.7e-265,886.1,14.9,2.1e-265,885.9,14.9,1.0,1,0,0,1,1,1,1,Multidrug resistance protein MdtC   ,China.pigfarm.SRR5976183,ctg_102857,14,China.pigfarm.SRR5976183_ctg_102857
8541,1778,China.pigfarm.SRR5976182_ctg_667351_00010,-,RND_efflux,RF0115,1.4e-265,886.1,14.9,1.6e-265,885.9,14.9,1.0,1,0,0,1,1,1,1,Multidrug resistance protein MdtC   ,China.pigfarm.SRR5976182,ctg_667351,10,China.pigfarm.SRR5976182_ctg_667351
15136,1943,China.pigfarm.SRR5976185_ctg_449055_00003,-,RND_efflux,RF0115,2e-265,886.0,16.2,2.3e-265,885.8,16.2,1.0,1,0,0,1,1,1,1,Efflux pump membrane transporter BepE   ,China.pigfarm.SRR5976185,ctg_449055,3,China.pigfarm.SRR5976185_ctg_449055
11812,2090,China.pigfarm.SRR5976187_ctg_578371_00010,-,RND_efflux,RF0115,1.8e-265,885.9,20.1,2e-265,885.8,20.1,1.0,1,0,0,1,1,1,1,Multidrug resistance protein MdtC   ,China.pigfarm.SRR5976187,ctg_578371,10,China.pigfarm.SRR5976187_ctg_578371
22378,2261,China.pigfarm.SRR5976181_ctg_214572_00011,-,RND_efflux,RF0115,9.6e-265,883.7,13.7,1.2e-264,883.4,13.7,1.0,1,0,0,1,1,1,1,Multidrug resistance protein MdtC   ,China.pigfarm.SRR5976181,ctg_214572,11,China.pigfarm.SRR5976181_ctg_214572
15137,1944,China.pigfarm.SRR5976185_ctg_65459_00006,-,RND_efflux,RF0115,1e-264,883.7,14.1,1.2e-264,883.4,14.1,1.0,1,0,0,1,1,1,1,Multidrug resistance protein MdtC    ,China.pigfarm.SRR5976185,ctg_65459,6,China.pigfarm.SRR5976185_ctg_65459
8542,1779,China.pigfarm.SRR5976182_ctg_403720_00002,-,RND_efflux,RF0115,8.4e-265,883.5,15.3,1e-264,883.2,15.3,1.0,1,0,0,1,1,1,1,Multidrug resistance protein MexB   ,China.pigfarm.SRR5976182,ctg_403720,2,China.pigfarm.SRR5976182_ctg_403720
2077,2077,China.pigfarm.SRR5976186_ctg_110779_00043,-,RND_efflux,RF0115,3e-264,882.0,15.4,3.6e-264,881.8,15.4,1.0,1,0,0,1,1,1,1,Multidrug resistance protein MdtC   ,China.pigfarm.SRR5976186,ctg_110779,43,China.pigfarm.SRR5976186_ctg_110779
11813,2091,China.pigfarm.SRR5976187_ctg_516947_00018,-,RND_efflux,RF0115,6.9e-264,880.7,17.6,8.1e-264,880.5,17.6,1.0,1,0,0,1,1,1,1,Multidrug resistance protein MdtC   ,China.pigfarm.SRR5976187,ctg_516947,18,China.pigfarm.SRR5976187_ctg_516947
18669,2098,China.pigfarm.SRR5976183_ctg_409768_00002,-,RND_efflux,RF0115,7.5e-264,880.7,17.6,8.8e-264,880.5,17.6,1.0,1,0,0,1,1,1,1,Multidrug resistance protein MdtC   ,China.pigfarm.SRR5976183,ctg_409768,2,China.pigfarm.SRR5976183_ctg_409768
15138,1945,China.pigfarm.SRR5976185_ctg_286994_00007,-,RND_efflux,RF0115,7.8e-264,880.7,17.6,9.1e-264,880.5,17.6,1.0,1,0,0,1,1,1,1,Multidrug resistance protein MdtC    ,China.pigfarm.SRR5976185,ctg_286994,7,China.pigfarm.SRR5976185_ctg_286994
22379,2262,China.pigfarm.SRR5976181_ctg_134074_00003,-,RND_efflux,RF0115,7.6e-264,880.7,17.6,8.9e-264,880.5,17.6,1.0,1,0,0,1,1,1,1,Multidrug resistance protein MdtC   ,China.pigfarm.SRR5976181,ctg_134074,3,China.pigfarm.SRR5976181_ctg_134074
2078,2078,China.pigfarm.SRR5976186_ctg_407376_00002,-,RND_efflux,RF0115,7.6e-264,880.7,17.6,8.8e-264,880.5,17.6,1.0,1,0,0,1,1,1,1,Multidrug resistance protein MdtC   ,China.pigfarm.SRR5976186,ctg_407376,2,China.pigfarm.SRR5976186_ctg_407376
5356,1805,China.pigfarm.SRR5976184_ctg_226886_00013,-,RND_efflux,RF0115,6.8e-264,880.7,17.6,7.9e-264,880.5,17.6,1.0,1,0,0,1,1,1,1,Multidrug resistance protein MdtC   ,China.pigfarm.SRR5976184,ctg_226886,13,China.pigfarm.SRR5976184_ctg_226886
5357,1806,China.pigfarm.SRR5976184_ctg_567388_00004,-,RND_efflux,RF0115,9.7e-264,880.2,13.0,7e-148,496.6,12.1,2.0,1,1,1,2,2,2,2,Antibiotic efflux pump membrane transporter ArpB ,China.pigfarm.SRR5976184,ctg_567388,4,China.pigfarm.SRR5976184_ctg_567388
2079,2079,China.pigfarm.SRR5976186_ctg_401910_00004,-,RND_efflux,RF0115,1.3e-263,879.9,17.2,1.5e-263,879.8,17.2,1.0,1,0,0,1,1,1,1,Multidrug resistance protein MdtB   ,China.pigfarm.SRR5976186,ctg_401910,4,China.pigfarm.SRR5976186_ctg_401910
11814,2092,China.pigfarm.SRR5976187_ctg_96355_00003,-,RND_efflux,RF0115,1.2e-263,879.9,17.7,1.3e-263,879.8,17.7,1.0,1,0,0,1,1,1,1,Multidrug resistance protein MdtB   ,China.pigfarm.SRR5976187,ctg_96355,3,China.pigfarm.SRR5976187_ctg_96355
15139,1946,China.pigfarm.SRR5976185_ctg_200828_00021,-,RND_efflux,RF0115,1.7e-263,879.6,17.5,1.9e-263,879.5,17.5,1.0,1,0,0,1,1,1,1,Multidrug resistance protein MdtB    ,China.pigfarm.SRR5976185,ctg_200828,21,China.pigfarm.SRR5976185_ctg_200828
11815,2093,China.pigfarm.SRR5976187_ctg_450078_00002,-,RND_efflux,RF0115,4.3e-263,878.1,30.2,1.2e-152,512.5,15.5,3.0,2,1,0,2,2,2,2,Multidrug resistance protein MdtC   ,China.pigfarm.SRR5976187,ctg_450078,2,China.pigfarm.SRR5976187_ctg_450078
5358,1807,China.pigfarm.SRR5976184_ctg_362822_00016,-,RND_efflux,RF0115,5.3e-263,877.8,25.5,1.1e-262,876.6,25.5,1.4,1,1,0,1,1,1,1,Efflux pump membrane transporter BepE  ,China.pigfarm.SRR5976184,ctg_362822,16,China.pigfarm.SRR5976184_ctg_362822
15140,1947,China.pigfarm.SRR5976185_ctg_253824_00016,-,RND_efflux,RF0115,1.1e-262,877.0,3.6,1.2e-262,876.7,3.6,1.0,1,0,0,1,1,1,1,Multidrug resistance protein MdtC    ,China.pigfarm.SRR5976185,ctg_253824,16,China.pigfarm.SRR5976185_ctg_253824
11816,2094,China.pigfarm.SRR5976187_ctg_556411_00003,-,RND_efflux,RF0115,9.5e-263,877.0,3.6,1.1e-262,876.7,3.6,1.0,1,0,0,1,1,1,1,Multidrug resistance protein MdtC   ,China.pigfarm.SRR5976187,ctg_556411,3,China.pigfarm.SRR5976187_ctg_556411
22380,2263,China.pigfarm.SRR5976181_ctg_205899_00002,-,RND_efflux,RF0115,1.6e-262,876.3,25.7,3.5e-262,875.2,25.7,1.4,1,1,0,1,1,1,1,Efflux pump membrane transporter BepE  ,China.pigfarm.SRR5976181,ctg_205899,2,China.pigfarm.SRR5976181_ctg_205899
22381,2264,China.pigfarm.SRR5976181_ctg_276726_00003,-,RND_efflux,RF0115,1.4e-261,873.2,13.7,1.6e-261,873.0,13.7,1.0,1,0,0,1,1,1,1,Multidrug resistance protein MdtC   ,China.pigfarm.SRR5976181,ctg_276726,3,China.pigfarm.SRR5976181_ctg_276726
2080,2080,China.pigfarm.SRR5976186_ctg_703978_00005,-,RND_efflux,RF0115,4.5e-261,871.5,20.3,5.5e-261,871.2,20.3,1.0,1,0,0,1,1,1,1,Multidrug resistance protein MdtC   ,China.pigfarm.SRR5976186,ctg_703978,5,China.pigfarm.SRR5976186_ctg_703978
5359,1808,China.pigfarm.SRR5976184_ctg_233885_00005,-,RND_efflux,RF0115,6.6e-261,870.8,18.1,7.7e-261,870.6,18.1,1.0,1,0,0,1,1,1,1,Multidrug resistance protein MdtC   ,China.pigfarm.SRR5976184,ctg_233885,5,China.pigfarm.SRR5976184_ctg_233885
18670,2099,China.pigfarm.SRR5976183_ctg_560100_00002,-,RND_efflux,RF0115,7.1e-261,870.8,17.9,8.3e-261,870.6,17.9,1.0,1,0,0,1,1,1,1,Multidrug resistance protein MdtC   ,China.pigfarm.SRR5976183,ctg_560100,2,China.pigfarm.SRR5976183_ctg_560100
22382,2265,China.pigfarm.SRR5976181_ctg_539693_00002,-,RND_efflux,RF0115,7.4e-261,870.8,18.1,8.6e-261,870.6,18.1,1.0,1,0,0,1,1,1,1,Multidrug resistance protein MdtC   ,China.pigfarm.SRR5976181,ctg_539693,2,China.pigfarm.SRR5976181_ctg_539693
15141,1948,China.pigfarm.SRR5976185_ctg_682358_00002,-,RND_efflux,RF0115,7.6e-261,870.8,18.1,8.9e-261,870.6,18.1,1.0,1,0,0,1,1,1,1,Multidrug resistance protein MdtC    ,China.pigfarm.SRR5976185,ctg_682358,2,China.pigfarm.SRR5976185_ctg_682358
