,index,target_name,target_accession,query_name,query_accession,eval_full_seq,score_full_seq,bias_full_seq,e_val_best_dom,score_best_dom,bias_best_dom,exp,reg,clu,ov,env,dom,rep,inc,target_description,sample_names,contig_id,gene_id,sample_contig
808,18,wwGlobalAMR.ERR2607403_ctg_479623_00006,-,AAC6-II,RF0006,3.3e-14,55.0,0.0,4.7e-14,54.5,0.0,1.2,1,0,0,1,1,1,1,hypothetical protein      ,wwGlobalAMR.ERR2607403,ctg_479623,6,wwGlobalAMR.ERR2607403_ctg_479623
809,2530,wwGlobalAMR.ERR2607403_ctg_379408_00010,-,SubclassB3,RF0125,2.6e-14,55.0,0.0,3.6e-14,54.5,0.0,1.2,1,0,0,1,1,1,1,putative metallo-hydrolase      ,wwGlobalAMR.ERR2607403,ctg_379408,10,wwGlobalAMR.ERR2607403_ctg_379408
812,97,wwGlobalAMR.ERR2607403_ctg_437547_00019,-,adeA-adeI,RF0019,2.7e-14,54.9,33.1,6.8e-12,47.0,11.0,2.6,2,1,1,3,3,2,2,Multidrug resistance protein MdtA    ,wwGlobalAMR.ERR2607403,ctg_437547,19,wwGlobalAMR.ERR2607403_ctg_437547
814,803,wwGlobalAMR.ERR2607403_ctg_90971_00010,-,ClassB,RF0054,3.2e-14,54.8,0.0,5.9e-14,54.0,0.0,1.4,1,0,0,1,1,1,1,Hydroxyacylglutathione hydrolase      ,wwGlobalAMR.ERR2607403,ctg_90971,10,wwGlobalAMR.ERR2607403_ctg_90971
823,2437,wwGlobalAMR.ERR2607403_ctg_762952_00012,-,RND_efflux,RF0115,3.9e-14,53.8,22.8,7.5e-09,36.3,2.1,2.8,2,1,1,3,3,3,3,hypothetical protein      ,wwGlobalAMR.ERR2607403,ctg_762952,12,wwGlobalAMR.ERR2607403_ctg_762952
824,3067,wwGlobalAMR.ERR2607403_ctg_570380_00029,-,tet_MFS_efflux,RF0134,6e-14,53.7,30.5,7.6e-14,53.4,30.5,1.1,1,0,0,1,1,1,1,hypothetical protein      ,wwGlobalAMR.ERR2607403,ctg_570380,29,wwGlobalAMR.ERR2607403_ctg_570380
830,390,wwGlobalAMR.ERR2607403_ctg_100805_00001,-,adeC-adeK-oprM,RF0021,8.5e-14,53.2,6.1,1.3e-13,52.6,6.1,1.2,1,0,0,1,1,1,1,hypothetical protein      ,wwGlobalAMR.ERR2607403,ctg_100805,1,wwGlobalAMR.ERR2607403_ctg_100805
834,391,wwGlobalAMR.ERR2607403_ctg_13915_00027,-,adeC-adeK-oprM,RF0021,1.4e-13,52.5,5.1,5.1e-06,27.6,1.8,2.1,1,1,1,2,2,2,2,hypothetical protein      ,wwGlobalAMR.ERR2607403,ctg_13915,27,wwGlobalAMR.ERR2607403_ctg_13915
836,932,wwGlobalAMR.ERR2607403_ctg_90971_00021,-,ClassC-AmpC,RF0055,1.5e-13,52.3,0.8,1.1e-12,49.5,0.8,2.0,1,1,0,1,1,1,1,D-aminopeptidase       ,wwGlobalAMR.ERR2607403,ctg_90971,21,wwGlobalAMR.ERR2607403_ctg_90971
837,103,wwGlobalAMR.ERR2607403_ctg_557563_00011,-,adeA-adeI,RF0019,1.7e-13,52.3,14.1,3e-12,48.2,14.1,2.0,1,1,0,1,1,1,1,Multidrug resistance protein MdtE    ,wwGlobalAMR.ERR2607403,ctg_557563,11,wwGlobalAMR.ERR2607403_ctg_557563
839,1699,wwGlobalAMR.ERR2607403_ctg_494929_00004,-,MexE,RF0098,1.8e-13,52.2,0.3,1.8e-13,52.2,0.3,1.8,2,0,0,2,2,2,1,Macrolide export protein MacA    ,wwGlobalAMR.ERR2607403,ctg_494929,4,wwGlobalAMR.ERR2607403_ctg_494929
841,104,wwGlobalAMR.ERR2607403_ctg_206126_00005,-,adeA-adeI,RF0019,1.9e-13,52.2,9.4,1.3e-12,49.4,9.4,1.9,1,1,0,1,1,1,1,hypothetical protein      ,wwGlobalAMR.ERR2607403,ctg_206126,5,wwGlobalAMR.ERR2607403_ctg_206126
843,3267,wwGlobalAMR.ERR2607403_ctg_384402_00001,-,tet_ribosomoal_protect,RF0135,1.5e-13,52.0,0.0,1.6e-13,51.9,0.0,1.0,1,0,0,1,1,1,1,Elongation factor G     ,wwGlobalAMR.ERR2607403,ctg_384402,1,wwGlobalAMR.ERR2607403_ctg_384402
847,392,wwGlobalAMR.ERR2607403_ctg_896318_00007,-,adeC-adeK-oprM,RF0021,2.4e-13,51.7,4.6,2.6e-11,45.0,4.6,3.6,1,1,0,1,1,1,1,hypothetical protein      ,wwGlobalAMR.ERR2607403,ctg_896318,7,wwGlobalAMR.ERR2607403_ctg_896318
849,934,wwGlobalAMR.ERR2607403_ctg_745458_00006,-,ClassC-AmpC,RF0055,2.6e-13,51.5,0.0,1.2e-11,46.0,0.0,2.2,2,0,0,2,2,2,1,hypothetical protein      ,wwGlobalAMR.ERR2607403,ctg_745458,6,wwGlobalAMR.ERR2607403_ctg_745458
851,1105,wwGlobalAMR.ERR2607403_ctg_853455_00019,-,emrE,RF0066,5.8e-13,51.4,10.7,6.3e-13,51.3,10.7,1.0,1,0,0,1,1,1,1,Nicotine metabolites export pump subunit NepA  ,wwGlobalAMR.ERR2607403,ctg_853455,19,wwGlobalAMR.ERR2607403_ctg_853455
855,1833,wwGlobalAMR.ERR2607403_ctg_667898_00006,-,MexH,RF0099,5e-13,51.2,18.4,6.5e-13,50.8,18.4,1.1,1,0,0,1,1,1,1,Macrolide export protein MacA    ,wwGlobalAMR.ERR2607403,ctg_667898,6,wwGlobalAMR.ERR2607403_ctg_667898
859,1106,wwGlobalAMR.ERR2607403_ctg_86897_00008,-,emrE,RF0066,8.7e-13,50.8,10.9,1.1e-12,50.5,10.9,1.1,1,0,0,1,1,1,1,Spermidine export protein MdtJ    ,wwGlobalAMR.ERR2607403,ctg_86897,8,wwGlobalAMR.ERR2607403_ctg_86897
863,1107,wwGlobalAMR.ERR2607403_ctg_86897_00007,-,emrE,RF0066,1.1e-12,50.5,9.5,1.3e-12,50.2,9.5,1.0,1,0,0,1,1,1,1,Spermidine export protein MdtI    ,wwGlobalAMR.ERR2607403,ctg_86897,7,wwGlobalAMR.ERR2607403_ctg_86897
864,110,wwGlobalAMR.ERR2607403_ctg_31198_00010,-,adeA-adeI,RF0019,6.9e-13,50.3,10.1,2.9e-12,48.2,10.1,1.8,1,1,0,1,1,1,1,Cobalt-zinc-cadmium resistance protein CzcB    ,wwGlobalAMR.ERR2607403,ctg_31198,10,wwGlobalAMR.ERR2607403_ctg_31198
869,393,wwGlobalAMR.ERR2607403_ctg_494929_00005,-,adeC-adeK-oprM,RF0021,8.8e-13,49.9,14.0,7.6e-08,33.6,6.9,3.0,2,1,1,3,3,3,3,hypothetical protein      ,wwGlobalAMR.ERR2607403,ctg_494929,5,wwGlobalAMR.ERR2607403_ctg_494929
870,809,wwGlobalAMR.ERR2607403_ctg_446026_00004,-,ClassB,RF0054,1e-12,49.9,0.0,1.3e-12,49.6,0.0,1.0,1,0,0,1,1,1,1,putative protein      ,wwGlobalAMR.ERR2607403,ctg_446026,4,wwGlobalAMR.ERR2607403_ctg_446026
871,3079,wwGlobalAMR.ERR2607403_ctg_517387_00002,-,tet_MFS_efflux,RF0134,8.8e-13,49.9,36.3,1.1e-12,49.5,36.3,1.1,1,0,0,1,1,1,1,hypothetical protein      ,wwGlobalAMR.ERR2607403,ctg_517387,2,wwGlobalAMR.ERR2607403_ctg_517387
872,3080,wwGlobalAMR.ERR2607403_ctg_67430_00005,-,tet_MFS_efflux,RF0134,1.1e-12,49.6,37.0,1.4e-12,49.2,37.0,1.1,1,0,0,1,1,1,1,Lysophospholipid transporter LplT     ,wwGlobalAMR.ERR2607403,ctg_67430,5,wwGlobalAMR.ERR2607403_ctg_67430
873,394,wwGlobalAMR.ERR2607403_ctg_28289_00011,-,adeC-adeK-oprM,RF0021,1.2e-12,49.5,25.0,2.5e-11,45.0,25.0,3.1,1,1,0,1,1,1,1,Cobalt-zinc-cadmium resistance protein CzcC    ,wwGlobalAMR.ERR2607403,ctg_28289,11,wwGlobalAMR.ERR2607403_ctg_28289
879,396,wwGlobalAMR.ERR2607403_ctg_896637_00006,-,adeC-adeK-oprM,RF0021,1.8e-12,48.8,0.4,2.4e-12,48.4,0.4,1.1,1,0,0,1,1,1,1,hypothetical protein      ,wwGlobalAMR.ERR2607403,ctg_896637,6,wwGlobalAMR.ERR2607403_ctg_896637
880,3657,wwGlobalAMR.ERR2607403_ctg_483355_00002,-,APH3'',RF0172,2.8e-12,48.7,0.3,2.6e-11,45.5,0.3,1.9,1,1,0,1,1,1,1,30S ribosomal protein S12    ,wwGlobalAMR.ERR2607403,ctg_483355,2,wwGlobalAMR.ERR2607403_ctg_483355
881,3081,wwGlobalAMR.ERR2607403_ctg_570380_00017,-,tet_MFS_efflux,RF0134,2e-12,48.7,36.7,2.8e-12,48.2,36.7,1.2,1,0,0,1,1,1,1,hypothetical protein      ,wwGlobalAMR.ERR2607403,ctg_570380,17,wwGlobalAMR.ERR2607403_ctg_570380
882,3673,wwGlobalAMR.ERR2607403_ctg_672089_00003,-,TE_Inactivator,RF0168,2.4e-12,48.6,0.0,2.6e-07,32.0,0.0,2.1,2,0,0,2,2,2,2,"2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase      ",wwGlobalAMR.ERR2607403,ctg_672089,3,wwGlobalAMR.ERR2607403_ctg_672089
883,3083,wwGlobalAMR.ERR2607403_ctg_45480_00007,-,tet_MFS_efflux,RF0134,2.3e-12,48.5,29.7,8.2e-07,30.2,11.0,2.1,2,0,0,2,2,2,2,Fosmidomycin resistance protein     ,wwGlobalAMR.ERR2607403,ctg_45480,7,wwGlobalAMR.ERR2607403_ctg_45480
886,397,wwGlobalAMR.ERR2607403_ctg_113523_00003,-,adeC-adeK-oprM,RF0021,2.6e-12,48.3,26.6,3.7e-07,31.3,6.3,2.0,1,1,1,2,2,2,2,hypothetical protein      ,wwGlobalAMR.ERR2607403,ctg_113523,3,wwGlobalAMR.ERR2607403_ctg_113523
889,113,wwGlobalAMR.ERR2607403_ctg_28289_00010,-,adeA-adeI,RF0019,3.1e-12,48.2,9.2,1.1e-11,46.3,9.2,1.7,1,1,0,1,1,1,1,Cobalt-zinc-cadmium resistance protein CzcB    ,wwGlobalAMR.ERR2607403,ctg_28289,10,wwGlobalAMR.ERR2607403_ctg_28289
890,1835,wwGlobalAMR.ERR2607403_ctg_480995_00002,-,MexH,RF0099,4e-12,48.2,10.3,9.4e-11,43.7,10.3,2.0,1,1,0,1,1,1,1,Multidrug resistance protein MdtA    ,wwGlobalAMR.ERR2607403,ctg_480995,2,wwGlobalAMR.ERR2607403_ctg_480995
891,3084,wwGlobalAMR.ERR2607403_ctg_127676_00003,-,tet_MFS_efflux,RF0134,2.9e-12,48.2,33.4,4e-12,47.7,33.4,1.2,1,0,0,1,1,1,1,Multidrug transporter MdfA     ,wwGlobalAMR.ERR2607403,ctg_127676,3,wwGlobalAMR.ERR2607403_ctg_127676
893,3085,wwGlobalAMR.ERR2607403_ctg_296341_00011,-,tet_MFS_efflux,RF0134,3.1e-12,48.1,29.6,1.5e-07,32.7,2.6,3.3,3,1,0,3,3,2,2,putative MFS-type transporter YhjX    ,wwGlobalAMR.ERR2607403,ctg_296341,11,wwGlobalAMR.ERR2607403_ctg_296341
894,811,wwGlobalAMR.ERR2607403_ctg_829252_00002,-,ClassB,RF0054,3.9e-12,48.0,0.0,4.9e-12,47.7,0.0,1.0,1,0,0,1,1,1,1,putative metallo-hydrolase      ,wwGlobalAMR.ERR2607403,ctg_829252,2,wwGlobalAMR.ERR2607403_ctg_829252
898,936,wwGlobalAMR.ERR2607403_ctg_145545_00003,-,ClassC-AmpC,RF0055,3.2e-12,47.9,0.0,9.7e-12,46.3,0.0,1.7,2,0,0,2,2,2,1,D-aminopeptidase       ,wwGlobalAMR.ERR2607403,ctg_145545,3,wwGlobalAMR.ERR2607403_ctg_145545
900,2538,wwGlobalAMR.ERR2607403_ctg_557563_00004,-,SubclassB3,RF0125,4.5e-12,47.7,0.0,7.6e-12,46.9,0.0,1.3,1,0,0,1,1,1,1,putative metallo-hydrolase      ,wwGlobalAMR.ERR2607403,ctg_557563,4,wwGlobalAMR.ERR2607403_ctg_557563
906,398,wwGlobalAMR.ERR2607403_ctg_612272_00020,-,adeC-adeK-oprM,RF0021,5.5e-12,47.2,16.0,8.1e-10,40.1,10.7,1.9,1,1,1,2,2,2,2,Outer membrane protein TolC    ,wwGlobalAMR.ERR2607403,ctg_612272,20,wwGlobalAMR.ERR2607403_ctg_612272
909,114,wwGlobalAMR.ERR2607403_ctg_611188_00001,-,adeA-adeI,RF0019,7.9e-12,46.8,1.8,2.7e-09,38.4,0.1,3.0,2,1,1,3,3,3,1,hypothetical protein      ,wwGlobalAMR.ERR2607403,ctg_611188,1,wwGlobalAMR.ERR2607403_ctg_611188
911,814,wwGlobalAMR.ERR2607403_ctg_70492_00007,-,ClassB,RF0054,9.9e-12,46.7,0.2,1.7e-11,45.9,0.2,1.4,1,1,0,1,1,1,1,Hydroxyacylglutathione hydrolase GloB     ,wwGlobalAMR.ERR2607403,ctg_70492,7,wwGlobalAMR.ERR2607403_ctg_70492
913,687,wwGlobalAMR.ERR2607403_ctg_635029_00008,-,Chlor_Efflux_Pump,RF0051,1e-11,46.6,19.6,1e-11,46.6,19.6,3.3,3,1,1,4,4,2,1,hypothetical protein      ,wwGlobalAMR.ERR2607403,ctg_635029,8,wwGlobalAMR.ERR2607403_ctg_635029
915,3091,wwGlobalAMR.ERR2607403_ctg_689787_00002,-,tet_MFS_efflux,RF0134,9.1e-12,46.5,31.8,1.1e-11,46.3,31.8,1.0,1,0,0,1,1,1,1,hypothetical protein      ,wwGlobalAMR.ERR2607403,ctg_689787,2,wwGlobalAMR.ERR2607403_ctg_689787
917,938,wwGlobalAMR.ERR2607403_ctg_772421_00025,-,ClassC-AmpC,RF0055,1e-11,46.3,0.0,1.5e-11,45.7,0.0,1.2,1,0,0,1,1,1,1,hypothetical protein      ,wwGlobalAMR.ERR2607403,ctg_772421,25,wwGlobalAMR.ERR2607403_ctg_772421
918,115,wwGlobalAMR.ERR2607403_ctg_821114_00009,-,adeA-adeI,RF0019,1.1e-11,46.3,11.3,2.5e-05,25.4,4.1,2.7,1,1,2,3,3,3,2,putative multidrug resistance protein EmrK   ,wwGlobalAMR.ERR2607403,ctg_821114,9,wwGlobalAMR.ERR2607403_ctg_821114
922,3272,wwGlobalAMR.ERR2607403_ctg_329718_00002,-,tet_ribosomoal_protect,RF0135,9.6e-12,46.0,0.0,8e-08,33.1,0.0,2.3,2,0,0,2,2,2,2,Elongation factor 4     ,wwGlobalAMR.ERR2607403,ctg_329718,2,wwGlobalAMR.ERR2607403_ctg_329718
926,1711,wwGlobalAMR.ERR2607403_ctg_896318_00008,-,MexE,RF0098,1.7e-11,45.6,2.7,2.1e-07,32.2,0.1,2.5,1,1,1,2,2,2,2,p-hydroxybenzoic acid efflux pump subunit AaeA  ,wwGlobalAMR.ERR2607403,ctg_896318,8,wwGlobalAMR.ERR2607403_ctg_896318
930,399,wwGlobalAMR.ERR2607403_ctg_595475_00003,-,adeC-adeK-oprM,RF0021,1.9e-11,45.5,7.1,1.7e-05,25.8,1.2,2.5,2,1,0,2,2,2,2,hypothetical protein      ,wwGlobalAMR.ERR2607403,ctg_595475,3,wwGlobalAMR.ERR2607403_ctg_595475
935,939,wwGlobalAMR.ERR2607403_ctg_660544_00005,-,ClassC-AmpC,RF0055,1.9e-11,45.3,0.0,8.5e-06,26.8,0.0,2.2,2,0,0,2,2,2,2,putative protein      ,wwGlobalAMR.ERR2607403,ctg_660544,5,wwGlobalAMR.ERR2607403_ctg_660544
937,1712,wwGlobalAMR.ERR2607403_ctg_98995_00002,-,MexE,RF0098,2.7e-11,45.0,10.8,4.7e-11,44.2,10.8,1.3,1,0,0,1,1,1,1,Macrolide export protein MacA    ,wwGlobalAMR.ERR2607403,ctg_98995,2,wwGlobalAMR.ERR2607403_ctg_98995
943,3590,wwGlobalAMR.ERR2607403_ctg_223185_00003,-,vanT,RF0156,3.4e-11,44.4,0.1,4.2e-11,44.1,0.1,1.0,1,0,0,1,1,1,1,Alanine racemase      ,wwGlobalAMR.ERR2607403,ctg_223185,3,wwGlobalAMR.ERR2607403_ctg_223185
945,120,wwGlobalAMR.ERR2607403_ctg_675078_00001,-,adeA-adeI,RF0019,4.8e-11,44.2,0.5,1.3e-09,39.5,0.5,2.6,1,1,1,2,2,2,1,Cobalt-zinc-cadmium resistance protein CzcB    ,wwGlobalAMR.ERR2607403,ctg_675078,1,wwGlobalAMR.ERR2607403_ctg_675078
946,1718,wwGlobalAMR.ERR2607403_ctg_638121_00008,-,MexE,RF0098,4.8e-11,44.2,5.9,4.6e-05,24.5,0.2,2.3,1,1,1,2,2,2,2,Multidrug export protein EmrA    ,wwGlobalAMR.ERR2607403,ctg_638121,8,wwGlobalAMR.ERR2607403_ctg_638121
948,486,wwGlobalAMR.ERR2607403_ctg_444635_00002,-,blaI,RF0042,8.3e-11,44.0,8.7,8.9e-11,43.9,8.7,1.0,1,0,0,1,1,1,1,Methicillin resistance regulatory protein MecI   ,wwGlobalAMR.ERR2607403,ctg_444635,2,wwGlobalAMR.ERR2607403_ctg_444635
955,1849,wwGlobalAMR.ERR2607403_ctg_366512_00001,-,MexH,RF0099,1.1e-10,43.4,0.1,1.8e-10,42.8,0.0,1.3,1,1,0,1,1,1,1,putative multidrug resistance protein EmrK   ,wwGlobalAMR.ERR2607403,ctg_366512,1,wwGlobalAMR.ERR2607403_ctg_366512
956,692,wwGlobalAMR.ERR2607403_ctg_351307_00026,-,Chlor_Efflux_Pump,RF0051,1e-10,43.3,17.0,1e-10,43.3,17.0,2.1,2,0,0,2,2,1,1,hypothetical protein      ,wwGlobalAMR.ERR2607403,ctg_351307,26,wwGlobalAMR.ERR2607403_ctg_351307
962,123,wwGlobalAMR.ERR2607403_ctg_113523_00002,-,adeA-adeI,RF0019,1.4e-10,42.7,3.3,1.4e-10,42.7,3.3,1.5,2,0,0,2,2,1,1,Multidrug resistance protein MdtA    ,wwGlobalAMR.ERR2607403,ctg_113523,2,wwGlobalAMR.ERR2607403_ctg_113523
967,1144,wwGlobalAMR.ERR2607403_ctg_615826_00001,-,Erm23S_rRNA_methyltrans,RF0067,1.5e-10,42.6,0.0,1.6e-10,42.5,0.0,1.0,1,0,0,1,1,1,1,Ribosomal RNA small subunit methyltransferase A  ,wwGlobalAMR.ERR2607403,ctg_615826,1,wwGlobalAMR.ERR2607403_ctg_615826
969,2438,wwGlobalAMR.ERR2607403_ctg_41634_00008,-,RND_efflux,RF0115,1e-10,42.5,1.0,1.2e-10,42.2,1.0,1.0,1,0,0,1,1,1,1,hypothetical protein      ,wwGlobalAMR.ERR2607403,ctg_41634,8,wwGlobalAMR.ERR2607403_ctg_41634
971,3099,wwGlobalAMR.ERR2607403_ctg_379408_00008,-,tet_MFS_efflux,RF0134,1.9e-10,42.2,34.2,2.5e-10,41.8,34.2,1.1,1,0,0,1,1,1,1,putative sulfoacetate transporter SauU    ,wwGlobalAMR.ERR2607403,ctg_379408,8,wwGlobalAMR.ERR2607403_ctg_379408
972,124,wwGlobalAMR.ERR2607403_ctg_483355_00006,-,adeA-adeI,RF0019,2e-10,42.2,25.3,1.2e-09,39.6,21.5,2.9,2,1,0,2,2,2,1,Multidrug resistance protein MdtA    ,wwGlobalAMR.ERR2607403,ctg_483355,6,wwGlobalAMR.ERR2607403_ctg_483355
976,3279,wwGlobalAMR.ERR2607403_ctg_870791_00016,-,tet_ribosomoal_protect,RF0135,1.6e-10,42.0,0.2,1e-09,39.3,0.0,2.4,3,0,0,3,3,2,1,Translation initiation factor IF-2    ,wwGlobalAMR.ERR2607403,ctg_870791,16,wwGlobalAMR.ERR2607403_ctg_870791
978,126,wwGlobalAMR.ERR2607403_ctg_351194_00001,-,adeA-adeI,RF0019,2.6e-10,41.8,2.8,1.2e-07,33.0,0.2,3.0,2,1,1,3,3,3,1,Cation efflux system protein CusB   ,wwGlobalAMR.ERR2607403,ctg_351194,1,wwGlobalAMR.ERR2607403_ctg_351194
982,127,wwGlobalAMR.ERR2607403_ctg_70708_00002,-,adeA-adeI,RF0019,3.5e-10,41.4,9.0,1.3e-09,39.5,9.0,1.9,1,1,0,1,1,1,1,Multidrug resistance protein MdtA    ,wwGlobalAMR.ERR2607403,ctg_70708,2,wwGlobalAMR.ERR2607403_ctg_70708
988,831,wwGlobalAMR.ERR2607403_ctg_762952_00025,-,ClassB,RF0054,5.5e-10,41.0,0.0,1.3e-09,39.8,0.0,1.5,1,0,0,1,1,1,1,Ribonuclease J1      ,wwGlobalAMR.ERR2607403,ctg_762952,25,wwGlobalAMR.ERR2607403_ctg_762952
989,402,wwGlobalAMR.ERR2607403_ctg_793908_00011,-,adeC-adeK-oprM,RF0021,4.3e-10,41.0,31.8,2.1e-08,35.4,31.8,2.7,1,1,0,1,1,1,1,hypothetical protein      ,wwGlobalAMR.ERR2607403,ctg_793908,11,wwGlobalAMR.ERR2607403_ctg_793908
991,128,wwGlobalAMR.ERR2607403_ctg_13399_00005,-,adeA-adeI,RF0019,5.2e-10,40.8,9.8,9.5e-08,33.4,5.8,2.1,2,0,0,2,2,2,2,hypothetical protein      ,wwGlobalAMR.ERR2607403,ctg_13399,5,wwGlobalAMR.ERR2607403_ctg_13399
993,3658,wwGlobalAMR.ERR2607403_ctg_471189_00002,-,APH3'',RF0172,7.4e-10,40.7,0.0,8.6e-10,40.5,0.0,1.1,1,0,0,1,1,1,1,30S ribosomal protein S12    ,wwGlobalAMR.ERR2607403,ctg_471189,2,wwGlobalAMR.ERR2607403_ctg_471189
997,1725,wwGlobalAMR.ERR2607403_ctg_19846_00006,-,MexE,RF0098,6.8e-10,40.4,15.0,0.00026,22.0,10.5,2.7,1,1,1,2,2,2,2,Multidrug export protein EmrA    ,wwGlobalAMR.ERR2607403,ctg_19846,6,wwGlobalAMR.ERR2607403_ctg_19846
999,1593,wwGlobalAMR.ERR2607403_ctg_475664_00024,-,MexC,RF0097,7.4e-10,40.3,6.6,5.1e-05,24.3,2.6,2.4,2,1,0,2,2,2,2,Multidrug resistance protein MexA    ,wwGlobalAMR.ERR2607403,ctg_475664,24,wwGlobalAMR.ERR2607403_ctg_475664
1003,131,wwGlobalAMR.ERR2607403_ctg_639688_00010,-,adeA-adeI,RF0019,9.6e-10,39.9,5.0,0.0023,18.9,0.0,3.1,1,1,2,3,3,3,3,Multidrug export protein EmrA    ,wwGlobalAMR.ERR2607403,ctg_639688,10,wwGlobalAMR.ERR2607403_ctg_639688
1004,3107,wwGlobalAMR.ERR2607403_ctg_269567_00008,-,tet_MFS_efflux,RF0134,9.5e-10,39.9,8.1,9.5e-10,39.9,8.1,2.2,2,0,0,2,2,2,1,Lysophospholipid transporter LplT     ,wwGlobalAMR.ERR2607403,ctg_269567,8,wwGlobalAMR.ERR2607403_ctg_269567
1011,2439,wwGlobalAMR.ERR2607403_ctg_275936_00001,-,RND_efflux,RF0115,7.6e-10,39.5,5.5,1e-09,39.1,5.5,1.1,1,0,0,1,1,1,1,Protein translocase subunit SecDF    ,wwGlobalAMR.ERR2607403,ctg_275936,1,wwGlobalAMR.ERR2607403_ctg_275936
1012,132,wwGlobalAMR.ERR2607403_ctg_773107_00004,-,adeA-adeI,RF0019,1.3e-09,39.5,0.6,1.7e-08,35.8,0.3,2.5,2,1,0,2,2,2,1,Cation efflux system protein CusB   ,wwGlobalAMR.ERR2607403,ctg_773107,4,wwGlobalAMR.ERR2607403_ctg_773107
1013,133,wwGlobalAMR.ERR2607403_ctg_290979_00007,-,adeA-adeI,RF0019,1.3e-09,39.5,9.3,3.7e-09,38.0,9.3,1.6,1,1,0,1,1,1,1,Multidrug resistance protein MdtA    ,wwGlobalAMR.ERR2607403,ctg_290979,7,wwGlobalAMR.ERR2607403_ctg_290979
1018,1870,wwGlobalAMR.ERR2607403_ctg_896637_00005,-,MexH,RF0099,2e-09,39.3,1.0,2.9e-05,25.6,0.0,2.2,1,1,1,2,2,2,2,hypothetical protein      ,wwGlobalAMR.ERR2607403,ctg_896637,5,wwGlobalAMR.ERR2607403_ctg_896637
1024,2297,wwGlobalAMR.ERR2607403_ctg_448143_00002,-,Qnr,RF0113,2.8e-09,39.0,3.1,3.8e-06,28.7,0.2,2.4,1,1,1,2,2,2,2,hypothetical protein      ,wwGlobalAMR.ERR2607403,ctg_448143,2,wwGlobalAMR.ERR2607403_ctg_448143
1027,136,wwGlobalAMR.ERR2607403_ctg_535190_00002,-,adeA-adeI,RF0019,2.1e-09,38.8,0.1,7.4e-09,37.0,0.1,1.8,1,1,0,1,1,1,1,Multidrug resistance protein MdtA    ,wwGlobalAMR.ERR2607403,ctg_535190,2,wwGlobalAMR.ERR2607403_ctg_535190
1029,403,wwGlobalAMR.ERR2607403_ctg_428581_00001,-,adeC-adeK-oprM,RF0021,2e-09,38.8,0.1,2.1e-09,38.7,0.1,1.0,1,0,0,1,1,1,1,hypothetical protein      ,wwGlobalAMR.ERR2607403,ctg_428581,1,wwGlobalAMR.ERR2607403_ctg_428581
1030,137,wwGlobalAMR.ERR2607403_ctg_89620_00010,-,adeA-adeI,RF0019,2.2e-09,38.7,1.5,2.6e-08,35.2,1.5,2.2,1,1,1,2,2,2,1,Multidrug resistance protein MdtA    ,wwGlobalAMR.ERR2607403,ctg_89620,10,wwGlobalAMR.ERR2607403_ctg_89620
1031,836,wwGlobalAMR.ERR2607403_ctg_329416_00012,-,ClassB,RF0054,2.6e-09,38.7,0.0,3.5e-09,38.3,0.0,1.2,1,0,0,1,1,1,1,putative protein      ,wwGlobalAMR.ERR2607403,ctg_329416,12,wwGlobalAMR.ERR2607403_ctg_329416
1037,2966,wwGlobalAMR.ERR2607403_ctg_105588_00009,-,TetM-TetW-TetO-TetS,RF0133,2.4e-09,38.0,0.1,3.5e-09,37.5,0.1,1.1,1,0,0,1,1,1,1,Sulfate adenylyltransferase subunit 1    ,wwGlobalAMR.ERR2607403,ctg_105588,9,wwGlobalAMR.ERR2607403_ctg_105588
1042,1145,wwGlobalAMR.ERR2607403_ctg_667898_00004,-,Erm23S_rRNA_methyltrans,RF0067,4e-09,37.9,0.0,5.9e-09,37.4,0.0,1.2,1,0,0,1,1,1,1,Protein-L-isoaspartate O-methyltransferase      ,wwGlobalAMR.ERR2607403,ctg_667898,4,wwGlobalAMR.ERR2607403_ctg_667898
1047,3659,wwGlobalAMR.ERR2607403_ctg_244793_00003,-,APH3'',RF0172,5.6e-09,37.8,0.5,4.9e-08,34.7,0.5,2.0,1,1,0,1,1,1,1,30S ribosomal protein S12    ,wwGlobalAMR.ERR2607403,ctg_244793,3,wwGlobalAMR.ERR2607403_ctg_244793
1055,143,wwGlobalAMR.ERR2607403_ctg_423011_00001,-,adeA-adeI,RF0019,6.1e-09,37.3,13.8,0.0031,18.5,6.2,3.3,1,1,2,3,3,3,3,hypothetical protein      ,wwGlobalAMR.ERR2607403,ctg_423011,1,wwGlobalAMR.ERR2607403_ctg_423011
1061,1146,wwGlobalAMR.ERR2607403_ctg_327057_00008,-,Erm23S_rRNA_methyltrans,RF0067,7.3e-09,37.1,0.0,1e-08,36.6,0.0,1.1,1,0,0,1,1,1,1,Protein-L-isoaspartate O-methyltransferase      ,wwGlobalAMR.ERR2607403,ctg_327057,8,wwGlobalAMR.ERR2607403_ctg_327057
1062,3660,wwGlobalAMR.ERR2607403_ctg_893216_00004,-,APH3'',RF0172,9.4e-09,37.1,0.3,8.5e-08,33.9,0.3,1.9,1,1,0,1,1,1,1,30S ribosomal protein S12    ,wwGlobalAMR.ERR2607403,ctg_893216,4,wwGlobalAMR.ERR2607403_ctg_893216
